pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocityroll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,aclCmd,brakeCmd,clutchCmd,geraCmd
92.8171,112.358,0.388722,13.9999,-0.00396772,-0.0591553,17.6549,0.0566332,-0.077626,14,6.64884e-05,-0.00422808,0.00581623,-0.000829993,-0.000634026,0.00151007,0.0175483,0.0724014,-0.0190587,0,0.74615,0,0,1
92.8451,112.358,0.388722,13.9999,-0.00388366,-0.0591806,17.4481,0.0583313,-0.0775271,14,6.49033e-05,-0.00422892,0.00581917,-0.000792567,-0.000418139,0.00146808,0.0187132,0.107943,-0.0209941,0,0.74615,0,0,1
92.8731,112.358,0.388722,13.9999,-0.00379545,-0.0592008,17.236,0.0599774,-0.0771432,14,6.33954e-05,-0.00422918,0.00582201,-0.000753968,-0.000131632,0.00142246,0.0192996,0.143253,-0.0228094,0,0.74615,0,0,1
92.9011,112.358,0.388722,13.9999,-0.00370327,-0.0592136,17.0213,0.0614953,-0.0765349,14,6.1968e-05,-0.00422873,0.00582476,-0.000713669,0.000223418,0.00137358,0.0201491,0.177525,-0.024444,0,0.74615,0,0,1
92.9291,112.358,0.388722,13.9999,-0.00360745,-0.0592177,16.8061,0.0628131,-0.0762561,14,6.06235e-05,-0.00422744,0.0058274,-0.000672238,0.000644578,0.00132171,0.0207155,0.21058,-0.0259347,0,1,0,0,1
92.9571,112.358,0.388722,13.9999,-0.00351488,-0.0592081,16.8609,0.0605564,-0.075478,14,5.93553e-05,-0.00422538,0.00582995,-0.000634144,0.00103078,0.00127364,0.0190473,0.193102,-0.0240317,0,1,0,0,1
92.9851,112.358,0.388722,13.9999,-0.00343353,-0.0591829,17.2487,0.0542772,-0.0747446,14,5.81465e-05,-0.00422286,0.00583242,-0.000604385,0.00126132,0.00123695,0.0148795,0.115272,-0.0183453,0,1,0,0,1
93.0131,112.359,0.388722,13.9999,-0.00336205,-0.0591479,17.6028,0.0488316,-0.0744773,14,5.69849e-05,-0.00422015,0.00583484,-0.000580806,0.00135321,0.0012097,0.0117895,0.0459432,-0.0136281,0,1,0,0,1
93.0411,112.359,0.388721,13.9999,-0.00329733,-0.0591078,17.8488,0.0450944,-0.0742046,14,5.58619e-05,-0.00421745,0.00583722,-0.000561492,0.00135077,0.0011882,0.00965705,-0.00122189,-0.0107489,0,1,0,0,1
93.0691,112.359,0.388721,13.9999,-0.00323806,-0.0590662,18.0552,0.0420916,-0.0742747,14,5.47711e-05,-0.00421491,0.00583956,-0.000545385,0.00127141,0.00117099,0.00805339,-0.0396766,-0.00860232,0,1,0,0,1
93.0971,112.359,0.388721,13.9999,-0.00318314,-0.059026,18.2229,0.0397118,-0.0744892,14,5.37075e-05,-0.00421265,0.00584188,-0.000531804,0.00113208,0.00115706,0.00679059,-0.0696675,-0.00696577,0,1,0,0,1
93.1251,112.359,0.388721,13.9999,-0.00313191,-0.0589888,18.3686,0.0377035,-0.074642,14,5.26683e-05,-0.00421076,0.00584417,-0.000519591,0.000943057,0.00114547,0.00610641,-0.0945106,-0.00579401,0,1,0,0,1
93.1531,112.359,0.388721,13.9999,-0.00308384,-0.0589564,18.4948,0.0360001,-0.0748733,14,5.165e-05,-0.00420933,0.00584644,-0.000509177,0.000713178,0.00113564,0.00520728,-0.11494,-0.00491577,0,1,0,0,1
93.1811,112.36,0.388721,13.9999,-0.00303852,-0.0589303,18.6073,0.0345195,-0.0752534,14,5.06493e-05,-0.00420843,0.00584869,-0.000500349,0.000449354,0.00112727,0.00441382,-0.131912,-0.00418697,0,1,0,0,1
93.2091,112.36,0.388721,13.9999,-0.00299565,-0.0589113,18.7083,0.033215,-0.0755081,14,4.96655e-05,-0.00420812,0.00585093,-0.000491906,0.000157036,0.00111991,0.00422148,-0.146159,-0.00368112,0,1,0,0,1
93.2371,112.36,0.388721,13.9999,-0.00295496,-0.0589003,18.7999,0.0320507,-0.075841,14,4.86976e-05,-0.00420844,0.00585316,-0.000483948,-0.00015905,0.00111327,0.00397876,-0.158043,-0.00331703,0,0.74392,0,0,1
93.2651,112.36,0.388721,13.9999,-0.00291501,-0.0588993,18.7881,0.0316525,-0.0763262,14,4.77453e-05,-0.00420936,0.00585537,-0.000476122,-0.000459684,0.00110604,0.00391343,-0.150317,-0.00361662,0,0.74392,0,0,1
93.2931,112.36,0.388721,13.9999,-0.00287359,-0.058909,18.6241,0.0323727,-0.0768273,14,4.6811e-05,-0.00421074,0.00585756,-0.000467162,-0.00068994,0.00109637,0.00447956,-0.115128,-0.00483497,0,0.74392,0,0,1
93.3211,112.36,0.388722,13.9999,-0.00283013,-0.0589271,18.4315,0.033354,-0.0769957,14,4.59e-05,-0.00421242,0.00585973,-0.000455508,-0.000841197,0.00108374,0.00582741,-0.0756286,-0.00631386,0,0.74392,0,0,1
93.3491,112.361,0.388722,13.9999,-0.00278454,-0.0589519,18.2465,0.0343357,-0.0774473,14,4.50136e-05,-0.00421426,0.00586187,-0.000443207,-0.000918908,0.00106831,0.00615034,-0.0388556,-0.00771649,0,0.74392,0,0,1
93.3771,112.361,0.388722,13.9999,-0.00273653,-0.0589803,18.0506,0.0354308,-0.0774233,14,4.41558e-05,-0.0042161,0.00586397,-0.000428895,-0.000921478,0.00105008,0.00715605,-0.00128473,-0.00911557,0,0.74392,0,0,1
93.4051,112.361,0.388722,13.9999,-0.002686,-0.0590103,17.853,0.0365446,-0.0773959,14,4.33296e-05,-0.0042178,0.00586603,-0.00041308,-0.000850774,0.00102898,0.00790729,0.0353518,-0.0105489,0,0.74392,0,0,1
93.4331,112.361,0.388722,13.9999,-0.00263276,-0.0590399,17.647,0.0377081,-0.0772969,14,4.25376e-05,-0.00421921,0.00586804,-0.000395995,-0.000706271,0.00100506,0.00854254,0.0722517,-0.0119609,0,0.74392,0,0,1
93.4611,112.361,0.388722,13.9999,-0.00257676,-0.0590671,17.4357,0.0388647,-0.0772637,14,4.17828e-05,-0.00422019,0.00586999,-0.000377434,-0.000488849,0.000978376,0.00928042,0.108711,-0.0133412,0,0.74392,0,0,1
93.4891,112.361,0.388722,13.9999,-0.00251797,-0.059089,17.2185,0.0399948,-0.0768076,14,4.10668e-05,-0.00422059,0.00587189,-0.000357974,-0.000198976,0.000949097,0.00973003,0.144937,-0.0146395,0,0.74392,0,0,1
93.5171,112.362,0.388722,13.9999,-0.00245648,-0.0591039,16.9981,0.0410446,-0.0764048,14,4.03918e-05,-0.00422027,0.00587373,-0.000337501,0.000161537,0.000917481,0.0102364,0.180256,-0.0158079,0,0.74392,0,0,1
93.5451,112.362,0.388722,13.9999,-0.0023925,-0.0591095,16.7768,0.041964,-0.0758477,14,3.97594e-05,-0.00421909,0.00587549,-0.000316208,0.000590612,0.000883742,0.0106468,0.214538,-0.0168697,0,1,0,0,1
93.5731,112.362,0.388721,13.9999,-0.00233076,-0.0591012,16.832,0.0404429,-0.0751325,14,3.91655e-05,-0.00421712,0.0058772,-0.000296953,0.000983833,0.0008525,0.00962755,0.196611,-0.0156208,0,1,0,0,1
93.6011,112.362,0.388721,13.9999,-0.00227668,-0.0590774,17.2274,0.0361775,-0.0745345,14,3.85986e-05,-0.00421468,0.00587886,-0.000283466,0.00121852,0.000828941,0.00674336,0.117344,-0.0117794,0,1,0,0,1
93.6291,112.362,0.388721,13.9999,-0.00222932,-0.059043,17.5876,0.032485,-0.0739877,14,3.80509e-05,-0.00421206,0.00588048,-0.000273856,0.00131254,0.000811695,0.00480489,0.0470075,-0.00862328,0,1,0,0,1
93.6571,112.362,0.388721,13.9999,-0.00218654,-0.0590038,17.8368,0.0299619,-0.0739152,14,3.75168e-05,-0.00420943,0.00588208,-0.000267039,0.00131088,0.000798329,0.00340858,-0.000830465,-0.00668302,0,1,0,0,1
93.6851,112.362,0.388721,13.9999,-0.00214749,-0.0589635,18.0451,0.0279382,-0.0741213,14,3.69919e-05,-0.00420697,0.00588365,-0.000262463,0.00123168,0.000787836,0.00228829,-0.0395991,-0.00524619,0,1,0,0,1
93.7131,112.363,0.388721,13.9999,-0.0021114,-0.0589236,18.2143,0.0263347,-0.0739189,14,3.64725e-05,-0.00420479,0.00588521,-0.000259657,0.00109195,0.000779457,0.00140265,-0.0698618,-0.00418986,0,1,0,0,1
93.7411,112.363,0.388721,13.9999,-0.0020778,-0.0588867,18.3612,0.0249858,-0.0740612,14,3.59574e-05,-0.00420298,0.00588676,-0.000257575,0.000902122,0.000772668,0.00104137,-0.0949161,-0.00339411,0,1,0,0,1
93.7691,112.363,0.388721,13.9999,-0.00204636,-0.0588554,18.4882,0.0238389,-0.0747003,14,3.54449e-05,-0.00420164,0.00588829,-0.000256231,0.000671255,0.000766949,0.000671898,-0.115433,-0.00285974,0,1,0,0,1
93.7971,112.363,0.388721,13.9999,-0.00201679,-0.0588299,18.6013,0.022844,-0.0748028,14,3.4933e-05,-0.00420083,0.00588982,-0.000255968,0.000406241,0.000762124,0.000131149,-0.132507,-0.00241227,0,1,0,0,1
93.8251,112.363,0.388721,13.9999,-0.00198886,-0.0588121,18.7029,0.0219706,-0.07533,14,3.44207e-05,-0.0042006,0.00589133,-0.000256152,0.000112754,0.000757981,-9.18731e-05,-0.146744,-0.00207182,0,1,0,0,1
93.8531,112.363,0.388721,13.9999,-0.00196244,-0.0588021,18.795,0.0211899,-0.0755258,14,3.39079e-05,-0.00420101,0.00589284,-0.000256414,-0.000204626,0.000754244,-0.000130691,-0.15869,-0.00186832,0,0.744484,0,0,1
93.8811,112.364,0.388721,13.9999,-0.0019365,-0.0588018,18.7838,0.020925,-0.0759379,14,3.33951e-05,-0.00420203,0.00589434,-0.000256405,-0.000506809,0.000750077,4.40043e-06,-0.151091,-0.00208367,0,0.744484,0,0,1
93.9091,112.364,0.388721,13.9999,-0.00190962,-0.0588127,18.6205,0.0214088,-0.0765744,14,3.2884e-05,-0.0042035,0.00589583,-0.000255523,-0.000738634,0.000744227,0.000441034,-0.115913,-0.00292495,0,0.744484,0,0,1
93.9371,112.364,0.388721,13.9999,-0.00188137,-0.0588322,18.4287,0.0220687,-0.076882,14,3.23774e-05,-0.00420529,0.0058973,-0.000253312,-0.000891665,0.00073636,0.00110548,-0.0765155,-0.00393335,0,0.744484,0,0,1
93.9651,112.364,0.388721,13.9999,-0.0018517,-0.0588577,18.2447,0.0227292,-0.0769885,14,3.18784e-05,-0.00420723,0.00589875,-0.000249515,-0.000971377,0.000726535,0.00189835,-0.039856,-0.00491274,0,0.744484,0,0,1
93.9931,112.364,0.388721,13.9999,-0.00182043,-0.0588874,18.0499,0.0234641,-0.0771681,14,3.13887e-05,-0.00420918,0.00590018,-0.000244813,-0.000976182,0.00071468,0.002351,-0.00240219,-0.00592721,0,0.744484,0,0,1
94.0211,112.364,0.388721,13.9999,-0.00178745,-0.0589191,17.8532,0.024214,-0.0773508,14,3.09113e-05,-0.004211,0.00590159,-0.000238693,-0.000907884,0.000700835,0.00305994,0.034149,-0.00692246,0,0.744484,0,0,1
94.0491,112.365,0.388721,13.9999,-0.00175265,-0.0589503,17.6484,0.0250026,-0.0771877,14,3.04476e-05,-0.00421253,0.00590296,-0.000231881,-0.000766061,0.000685164,0.00340626,0.0709114,-0.00783551,0,0.744484,0,0,1
94.0771,112.365,0.388721,13.9999,-0.00171599,-0.0589783,17.4387,0.0257834,-0.0767389,14,3.00008e-05,-0.00421363,0.00590429,-0.000223388,-0.000551852,0.000667597,0.0042461,0.107105,-0.00878374,0,0.744484,0,0,1
94.1051,112.365,0.388721,13.9999,-0.00167746,-0.0590017,17.2231,0.0265434,-0.0765537,14,2.95723e-05,-0.00421416,0.00590559,-0.000214261,-0.00026551,0.000648127,0.0045636,0.143171,-0.00973468,0,0.744484,0,0,1
94.1331,112.365,0.388721,13.9999,-0.00163713,-0.0590178,17.0045,0.027257,-0.0760113,14,2.91626e-05,-0.00421398,0.00590684,-0.000204844,9.11067e-05,0.000627121,0.00470876,0.178308,-0.0105031,0,0.744484,0,0,1
94.1611,112.365,0.388721,13.9999,-0.0015951,-0.059025,16.7849,0.027882,-0.0755899,14,2.87741e-05,-0.00421295,0.00590805,-0.000194245,0.000515548,0.00060467,0.00529938,0.212221,-0.0112254,0,1,0,0,1
94.1891,112.365,0.388721,13.9999,-0.00155454,-0.0590184,16.84,0.0268739,-0.074874,14,2.84044e-05,-0.00421114,0.00590922,-0.000184868,0.000904823,0.000583821,0.00468834,0.194638,-0.0104246,0,1,0,0,1
94.2171,112.366,0.388721,13.9999,-0.00151908,-0.0589963,17.2332,0.0240302,-0.0742056,14,2.80461e-05,-0.00420887,0.00591035,-0.000179114,0.00113636,0.00056805,0.00287689,0.115769,-0.00788546,0,1,0,0,1
94.2451,112.366,0.388721,13.9999,-0.0014881,-0.0589642,17.5916,0.0215693,-0.0738661,14,2.76946e-05,-0.00420641,0.00591147,-0.000175795,0.00122809,0.000556507,0.0016599,0.0458623,-0.00577144,0,1,0,0,1
94.2731,112.366,0.388721,13.9999,-0.00146018,-0.0589267,17.84,0.0198903,-0.0735185,14,2.73455e-05,-0.00420396,0.00591256,-0.00017452,0.00122468,0.000547624,0.000637451,-0.00170417,-0.00444166,0,1,0,0,1
94.3011,112.366,0.388721,13.9999,-0.00143473,-0.0588884,18.0478,0.0185411,-0.0738611,14,2.69967e-05,-0.00420167,0.00591364,-0.000174419,0.001144,0.000540622,5.01578e-05,-0.040337,-0.00350081,0,1,0,0,1
94.3291,112.366,0.388721,13.9999,-0.00141125,-0.0588513,18.2166,0.0174707,-0.0740081,14,2.66469e-05,-0.00419967,0.00591471,-0.000174909,0.00100321,0.000534919,-0.000244735,-0.0703955,-0.0028516,0,1,0,0,1
94.3571,112.366,0.388721,13.9999,-0.00138944,-0.0588169,18.3632,0.0165756,-0.0739517,14,2.62938e-05,-0.00419804,0.00591577,-0.000176553,0.000812595,0.000530321,-0.000821845,-0.0953085,-0.00229923,0,1,0,0,1
94.3851,112.367,0.388721,13.9999,-0.00136904,-0.0587878,18.4901,0.0158172,-0.0744559,14,2.59374e-05,-0.00419688,0.00591683,-0.000178177,0.000581052,0.000526491,-0.000812335,-0.115772,-0.00191507,0,1,0,0,1
94.4131,112.367,0.388721,13.9999,-0.00134987,-0.0587648,18.6032,0.0151563,-0.0746971,14,2.55771e-05,-0.00419625,0.00591787,-0.000180168,0.00031553,0.000523165,-0.000995591,-0.132761,-0.00166258,0,1,0,0,1
94.4411,112.367,0.388721,13.9999,-0.00133181,-0.0587487,18.7047,0.0145784,-0.074879,14,2.52127e-05,-0.00419621,0.00591891,-0.000182168,2.15475e-05,0.000520264,-0.000999952,-0.146991,-0.00145065,0,1,0,0,1
94.4691,112.367,0.388721,13.9999,-0.00131472,-0.0587412,18.7967,0.0140635,-0.0754179,14,2.4844e-05,-0.0041968,0.00591995,-0.000184359,-0.000296079,0.000517634,-0.00109527,-0.158813,-0.00131523,0,0.744279,0,0,1
94.4971,112.367,0.388721,13.9999,-0.00129794,-0.0587435,18.7853,0.0138955,-0.0758357,14,2.44713e-05,-0.00419799,0.00592098,-0.000186336,-0.000598156,0.00051466,-0.000988494,-0.151038,-0.00148654,0,0.744279,0,0,1
94.5251,112.367,0.388721,13.9999,-0.00128047,-0.0587569,18.6219,0.0142358,-0.0764773,14,2.40968e-05,-0.00419965,0.005922,-0.00018725,-0.000829881,0.000510574,-0.000456961,-0.115863,-0.00204348,0,0.744279,0,0,1
94.5531,112.367,0.388721,13.9999,-0.00126206,-0.0587786,18.4298,0.0146948,-0.0766486,14,2.37224e-05,-0.00420162,0.00592301,-0.000187215,-0.000982629,0.000505123,1.71551e-05,-0.076374,-0.0027251,0,0.744279,0,0,1
94.5811,112.368,0.388721,13.9999,-0.00124265,-0.0588064,18.2457,0.0151525,-0.076825,14,2.33499e-05,-0.00420374,0.00592401,-0.000186234,-0.00106178,0.000498292,0.000490772,-0.0395758,-0.00341579,0,0.744279,0,0,1
94.6091,112.368,0.388721,13.9999,-0.00122212,-0.0588384,18.0505,0.0156604,-0.0770061,14,2.29814e-05,-0.00420587,0.00592499,-0.000184252,-0.00106597,0.000490036,0.000990917,-0.00209504,-0.00412767,0,0.744279,0,0,1
94.6371,112.368,0.388721,13.9999,-0.00120043,-0.058872,17.8536,0.0161826,-0.0769823,14,2.26184e-05,-0.00420787,0.00592595,-0.000181507,-0.000996778,0.000480485,0.00137274,0.0345965,-0.0047756,0,0.744279,0,0,1
94.6651,112.368,0.388721,13.9999,-0.00117747,-0.058906,17.6483,0.0167269,-0.0773049,14,2.2263e-05,-0.00420958,0.00592689,-0.000177726,-0.000853837,0.000469631,0.00189043,0.0714706,-0.00542717,0,0.744279,0,0,1
94.6931,112.368,0.388721,13.9999,-0.00115321,-0.0589364,17.438,0.017269,-0.0766567,14,2.19161e-05,-0.00421085,0.0059278,-0.000173428,-0.000638108,0.000457516,0.00214874,0.107864,-0.00605748,0,0.744279,0,0,1
94.7211,112.368,0.388721,13.9999,-0.00112765,-0.0589621,17.222,0.017798,-0.0764057,14,2.15798e-05,-0.00421155,0.00592869,-0.000168135,-0.000350253,0.000444186,0.00264661,0.143927,-0.00666505,0,0.744279,0,0,1
94.7491,112.369,0.388721,13.9999,-0.00110084,-0.0589805,17.0027,0.0182899,-0.0759361,14,2.12556e-05,-0.00421154,0.00592955,-0.000162143,8.3102e-06,0.000429714,0.00299616,0.179282,-0.00723599,0,0.744279,0,0,1
94.7771,112.369,0.388721,13.9999,-0.00107286,-0.0589898,16.7825,0.0187238,-0.0754491,14,2.09445e-05,-0.00421067,0.00593038,-0.000155532,0.000434775,0.000414226,0.00330515,0.213232,-0.00774386,0,1,0,0,1
94.8051,112.369,0.388721,13.9999,-0.00104584,-0.0589855,16.8377,0.0180505,-0.0748055,14,2.06443e-05,-0.00420901,0.00593118,-0.000150111,0.000826409,0.000399841,0.00271063,0.195817,-0.00719249,0,1,0,0,1
94.8331,112.369,0.388721,13.9999,-0.00102226,-0.058966,17.2318,0.0161298,-0.0743517,14,2.03522e-05,-0.00420689,0.00593196,-0.000146056,0.00106,0.000388898,0.00202769,0.116793,-0.0054716,0,1,0,0,1
94.8611,112.369,0.38872,13.9999,-0.0010017,-0.0589354,17.5909,0.0144665,-0.073535,14,2.00635e-05,-0.00420459,0.00593272,-0.000144344,0.00115329,0.000380767,0.000855923,0.0466466,-0.00406557,0,1,0,0,1
94.8891,112.369,0.38872,13.9999,-0.000983172,-0.0589003,17.8396,0.0133399,-0.0736023,14,1.97752e-05,-0.00420228,0.00593347,-0.000144126,0.00115144,0.000374533,0.000109146,-0.000923594,-0.00311663,0,1,0,0,1
94.9171,112.37,0.38872,13.9999,-0.000966298,-0.0588638,18.0476,0.0124333,-0.0737444,14,1.94875e-05,-0.00420014,0.00593421,-0.000143874,0.00107226,0.000369565,0.000125778,-0.0395893,-0.0024841,0,1,0,0,1
94.9451,112.37,0.38872,13.9999,-0.000950744,-0.0588284,18.2167,0.0117149,-0.0738232,14,1.91982e-05,-0.00419827,0.00593494,-0.000144635,0.000933026,0.000365454,-0.00038058,-0.0696185,-0.00205574,0,1,0,0,1
94.9731,112.37,0.38872,13.9999,-0.000936298,-0.0587959,18.3635,0.0111147,-0.0739066,14,1.89077e-05,-0.00419679,0.00593566,-0.000145258,0.000743836,0.000362047,-0.000311461,-0.0945951,-0.00170326,0,1,0,0,1
95.0011,112.37,0.38872,13.9999,-0.00092279,-0.0587687,18.4904,0.0106079,-0.0744151,14,1.86144e-05,-0.00419576,0.00593638,-0.00014665,0.000513801,0.000359171,-0.000695787,-0.115017,-0.00143834,0,1,0,0,1
95.0291,112.37,0.38872,13.9999,-0.000910097,-0.0587471,18.6036,0.0101685,-0.0744516,14,1.83184e-05,-0.00419526,0.00593709,-0.000147978,0.000249708,0.000356694,-0.000664032,-0.132047,-0.00123849,0,1,0,0,1
95.0571,112.37,0.38872,13.9999,-0.00089812,-0.0587333,18.7051,0.0097834,-0.0750513,14,1.80201e-05,-0.00419535,0.0059378,-0.000149163,-4.2737e-05,0.000354512,-0.000592767,-0.146222,-0.0010907,0,1,0,0,1
95.0851,112.371,0.38872,13.9999,-0.000886793,-0.0587277,18.7971,0.00944008,-0.0754614,14,1.77193e-05,-0.00419606,0.00593851,-0.000150415,-0.000358742,0.00035248,-0.000625753,-0.158002,-0.00101606,0,0.744419,0,0,1
95.1131,112.371,0.38872,13.9999,-0.000875633,-0.0587314,18.7858,0.00933302,-0.075676,14,1.74158e-05,-0.00419738,0.00593921,-0.000151712,-0.00065946,0.00035025,-0.000648814,-0.150359,-0.00111476,0,0.744419,0,0,1
95.1411,112.371,0.38872,13.9999,-0.000864015,-0.0587462,18.6226,0.00956733,-0.076317,14,1.71126e-05,-0.00419916,0.0059399,-0.000151639,-0.000889638,0.000347237,3.67018e-05,-0.115089,-0.00150693,0,0.744419,0,0,1
95.1691,112.371,0.38872,13.9999,-0.000851728,-0.0587696,18.4306,0.00988104,-0.0766301,14,1.68098e-05,-0.00420124,0.00594059,-0.000151367,-0.00104097,0.000343251,0.000136257,-0.0756655,-0.00199295,0,0.744419,0,0,1
95.1971,112.371,0.38872,13.9999,-0.000838755,-0.0587989,18.2464,0.0101977,-0.0767402,14,1.65096e-05,-0.00420348,0.00594126,-0.000150132,-0.00111874,0.000338437,0.000617436,-0.0388846,-0.00240702,0,0.744419,0,0,1
95.2251,112.371,0.38872,13.9999,-0.000825011,-0.0588323,18.0516,0.0105464,-0.0769235,14,1.62122e-05,-0.00420572,0.00594193,-0.00014867,-0.00112137,0.000332689,0.000731044,-0.00131733,-0.00287383,0,0.744419,0,0,1
95.2531,112.372,0.38872,13.9999,-0.000810455,-0.0588673,17.8547,0.0109014,-0.0769013,14,1.59198e-05,-0.00420782,0.00594258,-0.000146215,-0.00105096,0.00032602,0.00122715,0.0352076,-0.00333455,0,0.744419,0,0,1
95.2811,112.372,0.38872,13.9999,-0.000795027,-0.0589024,17.6496,0.011273,-0.0770871,14,1.56328e-05,-0.00420964,0.00594322,-0.000143516,-0.000906615,0.000318488,0.00134963,0.0721711,-0.00376574,0,0.744419,0,0,1
95.3091,112.372,0.38872,13.9999,-0.000778732,-0.0589341,17.4396,0.0116402,-0.0765772,14,1.53536e-05,-0.00421102,0.00594384,-0.000139559,-0.000689512,0.000310074,0.00197835,0.108551,-0.00420722,0,0.744419,0,0,1
95.3371,112.372,0.38872,13.9999,-0.000761542,-0.0589613,17.2236,0.0119983,-0.0764677,14,1.50829e-05,-0.00421182,0.00594444,-0.000135373,-0.000400419,0.000300812,0.00209313,0.144546,-0.00463091,0,0.744419,0,0,1
95.3651,112.372,0.38872,13.9999,-0.000743485,-0.0589813,17.0045,0.0123329,-0.0760045,14,1.48214e-05,-0.0042119,0.00594502,-0.000130747,-4.06069e-05,0.000290799,0.00231314,0.179906,-0.00500635,0,0.744419,0,0,1
95.3931,112.372,0.38872,13.9999,-0.000724635,-0.0589919,16.7846,0.0126305,-0.0754551,14,1.45694e-05,-0.00421112,0.00594558,-0.00012599,0.000387138,0.00028017,0.00237852,0.213873,-0.00531486,0,1,0,0,1
95.4211,112.373,0.38872,13.9999,-0.000706421,-0.0589886,16.8398,0.0121783,-0.0746768,14,1.4327e-05,-0.00420956,0.00594612,-0.000121213,0.000779732,0.000270302,0.00238841,0.196297,-0.00493401,0,1,0,0,1
95.4491,112.373,0.38872,13.9999,-0.000690521,-0.05897,17.2336,0.0108835,-0.074153,14,1.40902e-05,-0.00420754,0.00594665,-0.000118414,0.00101452,0.000262778,0.00139933,0.117393,-0.00376166,0,1,0,0,1
95.4771,112.373,0.38872,13.9999,-0.000676649,-0.0589415,17.5924,0.00976421,-0.073963,14,1.38569e-05,-0.00420532,0.00594716,-0.000116648,0.00110934,0.00025721,0.000883219,0.047409,-0.00278412,0,1,0,0,1
95.5051,112.373,0.38872,13.9999,-0.000664167,-0.0589076,17.8408,0.00899916,-0.0736293,14,1.36259e-05,-0.0042031,0.00594767,-0.000115506,0.00110895,0.000252743,0.000571039,-0.000195628,-0.00223361,0,1,0,0,1
95.5331,112.373,0.38872,13.9999,-0.000652779,-0.0588722,18.049,0.00839067,-0.0737061,14,1.33963e-05,-0.00420104,0.00594817,-0.000114803,0.00103133,0.00024918,0.000351141,-0.0388102,-0.0017813,0,1,0,0,1
95.5611,112.373,0.38872,13.9999,-0.00064226,-0.0588379,18.218,0.0079107,-0.0737868,14,1.31675e-05,-0.00419925,0.00594866,-0.000114393,0.000893532,0.000246287,0.000205376,-0.0688968,-0.00144685,0,1,0,0,1
95.5891,112.374,0.38872,13.9999,-0.000632483,-0.0588062,18.3647,0.00750534,-0.0738027,14,1.29386e-05,-0.00419784,0.00594915,-0.000114451,0.000705762,0.000243817,-2.92785e-05,-0.0938849,-0.00123483,0,1,0,0,1
95.6171,112.374,0.38872,13.9999,-0.000623328,-0.0587798,18.4916,0.00716441,-0.0743115,14,1.27093e-05,-0.00419688,0.00594963,-0.000114653,0.00047719,0.000241713,-0.000100767,-0.114286,-0.00105217,0,1,0,0,1
95.6451,112.374,0.38872,13.9999,-0.000614717,-0.0587593,18.6047,0.0068703,-0.0744886,14,1.24799e-05,-0.00419645,0.00595011,-0.000114682,0.000214638,0.000239926,-1.46582e-05,-0.131276,-0.000893155,0,1,0,0,1
95.6731,112.374,0.38872,13.9999,-0.000606583,-0.0587462,18.7062,0.00661135,-0.0749524,14,1.22499e-05,-0.00419661,0.00595059,-0.000115009,-7.62141e-05,0.000238322,-0.000163317,-0.145426,-0.00080198,0,1,0,0,1
95.7011,112.374,0.38872,13.9999,-0.000598894,-0.0587413,18.7982,0.00637988,-0.0753629,14,1.20202e-05,-0.00419739,0.00595106,-0.000114834,-0.000390759,0.000236796,8.75407e-05,-0.157273,-0.00076314,0,0.744468,0,0,1
95.7291,112.374,0.38872,13.9999,-0.000591317,-0.0587462,18.7868,0.0063095,-0.0758572,14,1.17897e-05,-0.00419877,0.00595153,-0.000115244,-0.000689901,0.000235208,-0.000205035,-0.149571,-0.000794072,0,0.744468,0,0,1
95.7571,112.375,0.38872,13.9999,-0.00058341,-0.0587617,18.6236,0.0064676,-0.0762978,14,1.15603e-05,-0.0042006,0.005952,-0.000114714,-0.000918392,0.000233095,0.000264687,-0.114245,-0.00105639,0,0.744468,0,0,1
95.7851,112.375,0.38872,13.9999,-0.000575078,-0.0587855,18.4317,0.00667681,-0.0764723,14,1.13329e-05,-0.00420274,0.00595246,-0.000113684,-0.0010684,0.000230235,0.000515235,-0.0750051,-0.00143012,0,0.744468,0,0,1
95.8131,112.375,0.38872,13.9999,-0.000566267,-0.0588161,18.2473,0.00689209,-0.0770018,14,1.11081e-05,-0.00420503,0.00595291,-0.000112398,-0.00114454,0.000226886,0.000642915,-0.0380688,-0.00167452,0,0.744468,0,0,1
95.8411,112.375,0.38872,13.9999,-0.000556914,-0.0588501,18.0523,0.00712837,-0.0769159,14,1.0887e-05,-0.00420732,0.00595336,-0.000110589,-0.00114568,0.000222981,0.000904378,-0.000569126,-0.00195269,0,0.744468,0,0,1
95.8691,112.375,0.38872,13.9999,-0.000547029,-0.0588859,17.8555,0.00736491,-0.0769663,14,1.06704e-05,-0.00420947,0.00595379,-0.000108256,-0.00107367,0.000218409,0.00116683,0.0360047,-0.00228568,0,0.744468,0,0,1
95.8971,112.375,0.38872,13.9999,-0.000536559,-0.0589214,17.6504,0.00761437,-0.0770157,14,1.04586e-05,-0.00421132,0.00595422,-0.000105901,-0.000927902,0.000213275,0.00117754,0.0728831,-0.00256725,0,0.744468,0,0,1
