pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
260.762,12.0655,0.388631,13.9624,0.0188578,-0.00926891,-0.223117,0.301274,0.0136452,13.9624,0.000477243,-0.000324425,-0.00268266,-3.8627e-05,0.0313095,0.0435331,-0.123777,2.08092,4.12259,0.0161235,0.00588981,0.00590957,1,0,0,1
260.902,12.0653,0.388631,14,0.0135902,-0.00446219,16.7707,0.093692,0.0390005,14,0.000455768,-0.00016248,-0.00219589,-0.00214751,0.0161945,0.0486767,-0.210888,-1.5115,0.514355,0.014122,0.00516083,0.005176,0.652108,0,0,1
261.042,12.0651,0.388634,14,0.00796417,-0.00199838,16.4063,0.128208,0.0166473,14,0.000421988,-0.00012443,-0.00216691,-0.00337797,0.00380497,0.00289812,-0.123046,-1.23896,-4.57786,0.014122,0.00516083,0.005176,0.652108,0,0,1
261.182,12.0648,0.388637,14,0.00955937,-0.0014434,15.6193,0.21076,0.00023628,14,0.000385829,-0.000175696,-0.00217003,-0.0036159,-0.00512659,-0.000312143,-0.0237932,-0.893157,-0.321026,0.0102806,0.00376001,0.00376805,1,0,0,1
261.322,12.0647,0.388639,14,0.0108301,-0.00224417,15.9894,0.135078,-0.0111518,14,0.000345553,-0.000306278,-0.00170219,-0.00402758,-0.0130583,0.0467844,-0.0411684,-0.793167,4.70966,0.0102806,0.00376001,0.00376805,1,0,0,1
261.462,12.0645,0.38864,14,0.00425371,-0.00422335,17.3466,0.00260896,-0.0206863,14,0.000296837,-0.00052398,-0.00118791,-0.00487162,-0.0217702,0.0514284,-0.0844039,-0.87119,0.464397,0.00871497,0.00318842,0.00319421,0.64809,0,0,1
261.602,12.0643,0.388638,14,0.00210903,-0.00750305,14.0516,0.507647,-0.0307859,14,0.00027386,-0.000746497,-0.00116149,-0.00229772,-0.0222517,0.00264161,0.25739,-0.0481541,-4.87868,0.00871497,0.00318842,0.00319421,0.64809,0,0,1
261.742,12.0642,0.388633,13.9645,0.00838638,-0.0109225,-3.54972,0.664717,-0.0304367,13.9645,0.000280165,-0.000640806,-0.00126539,0.000630467,0.0105691,-0.0103901,0.292819,3.28208,-1.30318,0.0072656,0.00265896,0.00266298,1,0,0,1
261.881,12.0642,0.38863,13.9615,0.0112624,-0.00930738,-0.302152,0.142514,0.0139668,13.9615,0.000277424,-0.00032563,-0.000959505,-0.00027406,0.0315176,0.0305887,-0.0904527,2.09485,4.09788,0.0072656,0.00265896,0.00266298,1,0,0,1
262.021,12.0641,0.388631,14,0.00644063,-0.00446925,16.8006,-0.0491602,0.0394405,14,0.000257094,-0.000162484,-0.000610776,-0.00203297,0.0163146,0.0348729,-0.175891,-1.5203,0.428416,0.00581431,0.00212848,0.00213105,0.65159,0,0,1
262.161,12.064,0.388634,14,0.00140186,-0.00198879,16.5199,-0.0140037,0.0168187,14,0.000227007,-0.000125478,-0.000727548,-0.00300877,0.00370059,-0.0116771,-0.0975803,-1.2614,-4.655,0.00581431,0.00212848,0.00213105,0.65159,0,0,1
262.301,12.064,0.388637,14,0.00395012,-0.00144933,15.6009,0.0957488,0.000212001,14,0.000197778,-0.000177232,-0.000872324,-0.00292283,-0.00517539,-0.0144777,0.00859335,-0.887597,-0.280054,0.00454211,0.0016632,0.00166477,1,0,0,1
262.441,12.0639,0.388639,14,0.00627297,-0.00225698,15.8847,0.0367157,-0.0110981,14,0.000167392,-0.000306294,-0.000539042,-0.00303866,-0.0129062,0.0333282,-0.0115823,-0.77308,4.78059,0.00454211,0.0016632,0.00166477,1,0,0,1
262.581,12.0638,0.38864,14,0.000634029,-0.00421519,17.3229,-0.0965134,-0.0205376,14,0.000130146,-0.000522299,-0.000158872,-0.00372456,-0.0216005,0.0380171,-0.0685898,-0.869432,0.468885,0.00197719,0.000724381,0.000724679,0.648822,0,0,1
262.721,12.0638,0.388638,14,-0.00168637,-0.0074705,14.0986,0.298501,-0.0305587,14,0.000112784,-0.000744282,-0.000251879,-0.00173626,-0.0221983,-0.00930072,0.19883,-0.0597789,-4.73178,0.00197719,0.000724381,0.000724679,0.648822,0,0,1
262.861,12.0638,0.388633,13.9646,0.00395929,-0.0108823,-3.5425,0.434355,-0.030389,13.9646,0.000118866,-0.000638334,-0.000457613,0.000608251,0.0105948,-0.0205734,0.234451,3.27931,-1.12727,0.000868358,0.000318212,0.00031827,1,0,0,1
263.001,12.0638,0.38863,13.961,0.00698378,-0.009264,-0.353325,0.0151514,0.0139167,13.961,0.000117587,-0.000322112,-0.00025431,-0.000127929,0.0316222,0.0203303,-0.073618,2.10274,4.09036,0.000868358,0.000318212,0.00031827,1,0,0,1
263.141,12.0638,0.388631,14,0.00254465,-0.00441138,16.8139,-0.157734,0.0395883,14,0.000100964,-0.000158455,-1.28707e-05,-0.00166232,0.0163657,0.0241439,-0.153439,-1.52565,0.381365,-0,-0,-0,0.651266,0,0,1
263.281,12.0638,0.388634,14,-0.00201934,-0.00192431,16.595,-0.120777,0.0169197,14,7.61291e-05,-0.000122489,-0.00024103,-0.00248347,0.00359658,-0.022816,-0.0821145,-1.27691,-4.69599,-0,-0,-0,0.651266,0,0,1
263.421,12.0638,0.388637,14,0.00108854,-0.00140221,15.5898,-0.00742286,-2.19902e-05,14,5.32002e-05,-0.00017499,-0.000494422,-0.00229289,-0.00525006,-0.0253392,0.0190575,-0.884665,-0.252323,-0,-0,-0,1,0,0,1
263.561,12.0637,0.388639,14,0.00400467,-0.00222243,15.812,-0.0586122,-0.0112719,14,2.99922e-05,-0.000303441,-0.000265062,-0.0023208,-0.0128451,0.022936,-0.0027911,-0.759503,4.82752,-0,-0,-0,1,0,0,1
263.701,12.0637,0.38864,14,-0.000492174,-0.00417263,17.309,-0.129188,-0.0204607,14,3.79034e-06,-0.000518771,1.66127e-05,-0.00262018,-0.021533,0.0281675,-0.029938,-0.868795,0.523143,-0,-0,-0,0.649154,0,0,1
263.841,12.0637,0.388638,14,-0.00242506,-0.00741818,14.1384,0.198607,-0.0304275,14,-4.18382e-06,-0.000741002,-0.000155916,-0.000797416,-0.022223,-0.0172529,0.182277,-0.0689984,-4.54203,-0,-0,-0,0.649154,0,0,1
263.98,12.0637,0.388633,13.9647,0.00330526,-0.0108336,-3.53388,0.331492,-0.0304188,13.9647,9.37162e-06,-0.000635509,-0.000419763,0.00135554,0.0105492,-0.0263848,0.215296,3.27722,-0.913189,-0,-0,-0,1,0,0,1
264.12,12.0637,0.38863,13.9608,0.00706696,-0.00922212,-0.382815,0.00771617,0.0138399,13.9608,1.92561e-05,-0.000319231,-0.000266516,0.000988451,0.0316278,0.0153247,-0.0367093,2.10786,4.17095,-0,-0,-0,1,0,0,1
264.26,12.0637,0.388631,14,0.00342889,-0.00436994,16.815,-0.146701,0.039553,14,1.6957e-05,-0.000155638,-6.94366e-05,-0.000229918,0.0163593,0.019708,-0.121837,-1.52685,0.438326,-0,-0,-0,0.651084,0,0,1
264.4,12.0637,0.388634,14,-0.00038777,-0.00188456,16.6193,-0.106215,0.0169158,14,8.17445e-06,-0.000120235,-0.000335934,-0.00087825,0.0035403,-0.0266497,-0.0648332,-1.2819,-4.63577,-0,-0,-0,0.651084,0,0,1
264.54,12.0637,0.388637,14,0.00301109,-0.00137112,15.5904,-0.0298567,-9.15068e-05,14,-4.61036e-07,-0.000173279,-0.000621493,-0.000863549,-0.00530441,-0.0285559,0.00147009,-0.88447,-0.190619,-0,-0,-0,1,0,0,1
264.68,12.0636,0.388639,14,0.00606913,-0.00219954,15.8026,-0.0871279,-0.0113216,14,-1.18213e-05,-0.000302076,-0.000418534,-0.00113603,-0.0128796,0.0202959,-0.027248,-0.757524,4.88518,-0,-0,-0,1,0,0,1
264.82,12.0636,0.38864,14,0.00175697,-0.00415542,17.2963,-0.144903,-0.0205008,14,-2.78986e-05,-0.000517502,-0.000159592,-0.00160773,-0.0215427,0.0258942,-0.0471699,-0.866302,0.559829,-0,-0,-0,0.649455,0,0,1
264.96,12.0636,0.388638,14,-0.000341683,-0.0074028,14.1209,0.152308,-0.0304418,14,-2.93433e-05,-0.000739515,-0.000349855,-0.000144472,-0.0222013,-0.0190262,0.146326,-0.0658649,-4.49204,-0,-0,-0,0.649455,0,0,1
265.1,12.0636,0.388634,13.9647,0.00509169,-0.0108146,-3.53298,0.27697,-0.0303687,13.9647,-1.27392e-05,-0.000633901,-0.000626909,0.00166041,0.0105614,-0.0277054,0.180488,3.27627,-0.867916,-0,-0,-0,1,0,0,1
265.239,12.0636,0.38863,13.9609,0.0088363,-0.00920078,-0.375695,-0.0124346,0.0138984,13.9609,-5.49038e-07,-0.000317709,-0.000484875,0.00121902,0.0316192,0.0142034,-0.0441394,2.10578,4.19088,-0,-0,-0,1,0,0,1
265.379,12.0635,0.388631,14,0.00519227,-0.00434937,16.8112,-0.161326,0.0396195,14,-8.95415e-07,-0.000154166,-0.000297834,-3.46376e-05,0.0163544,0.0187041,-0.125365,-1.52648,0.450079,-0,-0,-0,0.651086,0,0,1
265.519,12.0635,0.388634,14,0.0013525,-0.00186484,16.6189,-0.120513,0.0169304,14,-8.07339e-06,-0.000118833,-0.000573395,-0.000717798,0.00353325,-0.0275561,-0.068316,-1.28211,-4.62602,-0,-0,-0,0.651086,0,0,1
265.659,12.0635,0.388637,14,0.00464633,-0.00135175,15.592,-0.0512277,-1.33708e-05,14,-1.58624e-05,-0.000172009,-0.000866433,-0.000778902,-0.00531764,-0.0293039,-0.00611046,-0.885089,-0.17478,-0,-0,-0,1,0,0,1
265.799,12.0634,0.388639,14,0.00758698,-0.00218223,15.8007,-0.107626,-0.0113295,14,-2.6927e-05,-0.000300925,-0.000669518,-0.00110646,-0.0128915,0.0196915,-0.0327556,-0.757388,4.89954,-0,-0,-0,1,0,0,1
265.939,12.0634,0.38864,14,0.00318787,-0.00413964,17.2989,-0.160291,-0.0204661,14,-4.28333e-05,-0.000516533,-0.000416212,-0.00159063,-0.0215609,0.0253306,-0.0484171,-0.866934,0.563913,-8.9371e-05,-3.27562e-05,-3.27556e-05,0.649301,0,0,1
266.079,12.0633,0.388639,14,0.000862718,-0.00738993,14.1339,0.122985,-0.0304671,14,-4.50185e-05,-0.000738962,-0.000610119,-0.000218525,-0.0222429,-0.0193908,0.13721,-0.0681995,-4.47214,-8.9371e-05,-3.27562e-05,-3.27556e-05,0.649301,0,0,1
266.219,12.0633,0.388634,13.9647,0.00560764,-0.0108078,-3.53151,0.203022,-0.0304007,13.9647,-3.2364e-05,-0.000633736,-0.000892608,0.00126545,0.0105226,-0.0282489,0.148398,3.27654,-0.88581,-0.00223899,-0.000820633,-0.00082025,1,0,0,1
266.359,12.0633,0.38863,13.9608,0.00867492,-0.00919973,-0.390116,-0.0877577,0.0138587,13.9608,-2.63362e-05,-0.000317609,-0.000761678,0.000602778,0.0316127,0.013093,-0.0662675,2.10901,4.13419,-0.00223899,-0.000820633,-0.00082025,1,0,0,1
266.499,12.0632,0.388631,14,0.00451568,-0.00434906,16.8206,-0.228974,0.0396419,14,-3.36891e-05,-0.000154296,-0.000591506,-0.000735287,0.0163313,0.0170172,-0.133807,-1.52814,0.392414,-0.00223955,-0.000820838,-0.000820455,0.651111,0,0,1
