pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
36.3282,17.0833,0.226165,0.107698,-3.71165e-09,1.18923,0.00600149,5.32486e-07,28.3132,1.1941,5.73416e-12,0.00113655,-0.499996,-2.86708e-09,0.0453264,-5.53977e-09,0,1.35503,4.74998e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.228657,-0.113405,-7.44344e-09,1.24586,-110.505,2.90343e-07,28.3132,1.25102,-5.73416e-12,0.00126705,-0.499996,-5.73416e-09,0.0718928,-5.52869e-09,-1.43354e-06,13.2832,5.53977e-09,0,0,-0,0,1,0,0
36.3278,17.0835,0.231262,-0.113535,-7.45805e-09,1.30248,0.0165718,3.15865e-07,28.3132,1.30742,-1.72025e-11,0.00140134,-0.499996,-5.73416e-09,0.0746029,-4.28649e-09,0,1.35503,6.211e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.23398,0.10735,-1.86498e-08,1.35909,110.53,3.48502e-07,28.3132,1.36332,-2.86708e-11,0.00149029,-0.499996,-5.73416e-09,0.0529173,-4.27791e-09,0,-10.8428,4.28649e-09,0,0,-0,0,1,0,0
36.3282,17.0833,0.236811,0.107251,-1.49417e-08,1.41572,0.0109721,8.48858e-07,28.3131,1.41978,-4.01391e-11,0.00158316,-0.499996,-5.73416e-09,0.0556273,-3.1506e-09,0,1.35503,5.63659e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.239756,-0.113881,-1.1235e-08,1.47236,-110.5,1.13226e-06,28.3131,1.47676,-5.16074e-11,0.00173012,-0.499996,-5.73416e-09,0.0833195,-3.1443e-09,0,13.8461,3.1506e-09,0,0,-0,0,1,0,0
36.3278,17.0835,0.242815,-0.114056,-7.5295e-09,1.52897,0.0204936,8.97778e-07,28.3132,1.53322,-6.30757e-11,0.00188051,-0.499996,-5.73416e-09,0.0860295,-2.42972e-09,0,1.35503,3.57286e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.245985,0.106782,-3.82529e-09,1.58558,110.534,8.22459e-07,28.3131,1.58917,-7.4544e-11,0.00198263,-0.499996,-5.73416e-09,0.0631224,-5.5994e-09,0,-11.4536,-1.58484e-06,0,0,-0,0,1,0,0
36.3282,17.0833,0.249269,0.106653,-1.22401e-10,1.64222,0.01633,5.40609e-07,28.3131,1.64568,-8.60123e-11,0.00208826,-0.499996,-5.73416e-09,0.0658324,-4.72675e-09,0,1.35503,4.36325e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.252668,-0.11451,-7.59672e-09,1.69885,-110.495,1.83797e-07,28.3131,1.70271,-9.74807e-11,0.00225031,-0.499996,-5.73416e-09,0.0948418,-4.7173e-09,0,14.5047,4.72675e-09,0,0,-0,0,1,0,0
36.3278,17.0835,0.256179,-0.114735,-7.62173e-09,1.75546,0.0251461,2.16381e-07,28.3131,1.75921,-1.08949e-10,0.0024154,-0.499996,-5.73416e-09,0.0975518,-1.06414e-09,0,1.35503,1.82658e-06,0,0,-0,0,1,0,0
36.328,17.0834,0.259803,0.106053,-1.13733e-08,1.81207,110.539,5.70926e-07,28.3131,1.81517,-1.20417e-10,0.00252889,-0.499996,-5.73416e-09,0.0732317,-1.06201e-09,0,-12.1601,1.06414e-09,0,0,-0,0,1,0,0
36.3282,17.0833,0.263539,0.105891,-7.67557e-09,1.86871,0.0220891,8.03477e-07,28.3131,1.8717,-1.26151e-10,0.00264543,-0.499996,-2.86708e-09,0.0759417,-5.87504e-10,1.43354e-06,1.35503,2.37254e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.267391,-0.115304,-3.96821e-09,1.92534,-110.489,6.28955e-07,28.3131,1.92879,-1.31886e-10,0.00282111,-0.499996,-2.86708e-09,0.10646,-5.86329e-10,0,15.259,5.87504e-10,0,0,-0,0,1,0,0
36.3278,17.0835,0.271355,-0.115582,-3.98672e-09,1.98195,0.0303972,3.85252e-07,28.3131,1.98532,-1.3762e-10,0.00299945,-0.499996,-2.86708e-09,0.10917,-2.1793e-09,0,1.35503,-7.96488e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.275432,0.105153,-7.73108e-09,2.03856,110.544,3.58006e-07,28.3131,2.04127,-1.43354e-10,0.00312242,-0.499996,-2.86708e-09,0.0832452,-2.17495e-09,0,-12.9623,2.1793e-09,0,0,-0,0,1,0,0
36.3282,17.0833,0.279621,0.104959,-7.75089e-09,2.0952,0.0282271,4.65401e-07,28.3131,2.09782,-1.49088e-10,0.003248,-0.499996,-2.86708e-09,0.0859553,-1.23087e-09,0,1.35503,4.72039e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.283926,-0.116269,3.40442e-09,2.15183,-110.483,5.12857e-07,28.3131,2.15497,-1.54822e-10,0.00343585,-0.499996,-2.86708e-09,0.118173,-1.22841e-09,0,16.1091,1.23087e-09,0,0,-0,0,1,0,0
36.3278,17.0835,0.288344,-0.116601,-3.41976e-10,2.20844,0.036162,4.06926e-07,28.3131,2.21151,-1.60556e-10,0.00362598,-0.499996,-2.86708e-09,0.120883,-2.62581e-10,0,1.35503,4.82912e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.292873,0.104079,-4.08889e-09,2.26504,110.55,-2.9013e-08,28.3131,2.26743,-1.66291e-10,0.00375661,-0.499996,-2.86708e-09,0.0931631,-2.62056e-10,0,-13.8602,2.62581e-10,0,0,-0,0,1,0,0
36.3282,17.0833,0.297515,0.103853,-7.83659e-09,2.32168,0.0347042,-4.35986e-08,28.3131,2.324,-1.72025e-10,0.0038894,-0.499996,-2.86708e-09,0.0958731,-9.85414e-10,0,1.35503,-3.61679e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.302247,-0.0997346,-1.15828e-08,2.36525,-101.64,3.67715e-07,21.777,2.36735,-1.72025e-10,0.00407235,-0.499996,0,0.119038,-9.83443e-10,1.43354e-06,11.5826,9.85414e-10,0,0,-0,0,1,0,0
36.3279,17.0835,0.307065,-0.0998675,-4.13976e-09,2.40895,0.14991,5.87124e-07,21.8598,2.41102,-1.72025e-10,0.00425675,-0.499996,0,0.113431,-4.91655e-10,0,-2.8037,2.45894e-07,0,0,-0,0,1,0,0
36.328,17.0834,0.311943,0.0677558,3.30578e-09,2.43896,84.0337,6.48165e-07,15.0144,2.4399,-1.72025e-10,0.00439901,-0.499996,0,0.0854065,-4.90671e-10,0,-14.0122,4.91655e-10,0,0,-0,0,1,0,0
36.3282,17.0833,0.316862,0.0790948,3.3022e-09,2.45987,5.843,1.68646e-07,10.4483,2.46114,-1.72025e-10,0.00454503,-0.499996,0,0.079428,-2.91281e-10,0,-2.98922,9.9695e-08,0,0,-0,0,1,0,0
36.3281,17.0833,0.321807,-0.0377988,5.16253e-09,2.47279,-58.2672,-1.9833e-07,6.45339,2.47308,-1.72025e-10,0.00473222,-0.499996,0,0.0935978,1.29657e-09,0,7.08488,7.93926e-07,0,0,-0,0,1,0,0
36.3281,17.0833,0.326791,-0.0305184,2.3653e-09,2.49181,3.87165,-8.29538e-07,9.51273,2.49199,-1.72025e-10,0.00492942,-0.499996,0,0.0985967,1.03526e-10,0,2.49944,-5.96523e-07,0,0,-0,0,1,0,0
36.3282,17.0832,0.331795,0.0801328,7.0202e-09,2.5023,55.5713,-1.24788e-06,5.25013,2.50358,-1.74892e-10,0.00510408,-0.499996,-1.43354e-09,0.0873311,-1.48395e-09,-7.16769e-07,-5.6328,-7.93738e-07,0,0,-0,0,1,0,0
36.3284,17.0832,0.336809,0.088205,7.0121e-09,2.50764,4.25462,-1.04476e-06,2.66097,2.50919,-1.80626e-10,0.00528381,-0.499996,-2.86708e-09,0.0898656,-2.96905e-09,-7.16769e-07,1.26725,-7.42549e-07,0,0,-0,0,1,0,0
36.3284,17.0831,0.341849,-0.00281639,4.66712e-09,2.5199,-45.2854,-1.02059e-06,6.12416,2.5199,-1.8636e-10,0.00547971,-0.499996,-2.86708e-09,0.0979479,-4.55038e-09,0,4.04115,-7.90666e-07,0,0,-0,0,1,0,0
36.3284,17.0832,0.346895,-0.046381,9.77439e-09,2.52264,-21.5355,3.50173e-06,1.37045,2.52307,-1.80626e-10,0.00567985,-0.499996,2.86708e-09,0.100073,1.21251e-08,2.86708e-06,1.06263,8.33772e-06,0,0,-0,0,1,0,0
36.3284,17.0832,0.351932,-0.012901,5.30761e-09,2.51872,16.9925,-1.6433e-06,-1.95758,2.51875,-1.78476e-10,0.00585901,-0.499996,1.07515e-09,0.0895781,1.81523e-08,-8.95962e-07,-5.24752,3.01361e-06,0,0,-0,0,1,0,0
36.3285,17.0831,0.35695,0.0336251,-4.32886e-08,2.5091,23.4887,-2.38775e-05,-4.80744,2.50932,-2.30441e-10,0.00601314,-0.499996,-2.59829e-08,0.0770659,-2.67244e-08,-1.3529e-05,-6.25608,-2.24383e-05,0,0,-0,0,1,0,0
36.3285,17.0831,0.361983,0.0118223,-4.80773e-08,2.51655,-10.708,-1.94406e-06,3.72146,2.51657,-2.85274e-10,0.00619471,-0.499996,-2.74164e-08,0.090785,-4.25437e-08,-7.16769e-07,6.85953,-7.90962e-06,0,0,-0,0,1,0,0
36.3285,17.0831,0.367006,-0.0145081,4.34631e-08,2.51154,-12.9367,4.64105e-05,-2.50394,2.51158,-2.31158e-10,0.0063958,-0.499996,2.7058e-08,0.100546,3.3532e-08,2.72372e-05,4.88066,3.80378e-05,0,0,-0,0,1,0,0
36.3286,17.0831,0.372009,0.0189038,9.34853e-08,2.50178,16.9585,2.39318e-05,-4.88083,2.50185,-1.22568e-10,0.0065952,-0.499996,5.42953e-08,0.099698,7.94957e-08,1.36186e-05,-0.424181,2.29819e-05,0,0,-0,0,1,0,0
36.3286,17.083,0.376987,0.024053,7.97887e-08,2.48883,2.82402,-6.03995e-06,-6.47723,2.48894,-2.68789e-11,0.00680117,-0.499996,4.78444e-08,0.102987,6.74322e-08,-3.22546e-06,1.64451,-6.03176e-06,0,0,-0,0,1,0,0
36.3287,17.083,0.381934,-0.000428364,8.23556e-08,2.47366,-11.9844,2.2482e-07,-7.58334,2.47366,6.95266e-11,0.00702174,-0.499996,4.82027e-08,0.110281,6.69005e-08,1.79192e-07,3.64717,-2.65841e-07,0,0,-0,0,1,0,0
36.3287,17.083,0.386847,-0.00555379,1.78519e-07,2.45649,-2.28991,4.78081e-05,-8.58701,2.4565,2.76673e-10,0.00724719,-0.499996,1.03573e-07,0.112728,-1.48785e-08,2.76852e-05,1.22324,-4.08895e-05,0,0,-0,0,1,0,0
36.3287,17.083,0.391722,0.00109351,2.17673e-07,2.43753,3.60057,1.89927e-05,-9.47777,2.43753,5.27811e-10,0.00747082,-0.499996,1.25569e-07,0.111814,-4.73877e-08,1.09979e-05,-0.456847,-1.62546e-05,0,0,-0,0,1,0,0
