61.182,2.832,0.10546
61.46,2.8614,0.10534
61.739,2.8907,0.10519
62.017,2.9199,0.10501
62.295,2.9491,0.10481
62.574,2.9782,0.10458
62.852,3.0072,0.10432
63.131,3.0361,0.10403
63.409,3.0648,0.10371
63.688,3.0935,0.10337
63.967,3.1221,0.10299
64.245,3.1505,0.10258
64.524,3.1787,0.10214
64.802,3.2069,0.10167
65.081,3.2348,0.10117
65.359,3.2626,0.10065
65.638,3.2902,0.10009
65.917,3.3177,0.099509
66.195,3.3449,0.098898
66.474,3.372,0.098261
66.753,3.3989,0.097597
67.032,3.4255,0.096908
67.31,3.452,0.096194
67.589,3.4782,0.095456
67.868,3.5042,0.094696
68.147,3.5299,0.093913
68.425,3.5554,0.09311
68.704,3.5807,0.092286
68.983,3.6058,0.091443
69.262,3.6305,0.090581
69.541,3.6551,0.089703
69.82,3.6793,0.088807
70.099,3.7033,0.087896
70.378,3.7271,0.086971
70.657,3.7505,0.086032
70.936,3.7737,0.08508
71.215,3.7966,0.084117
71.494,3.8192,0.083142
71.773,3.8416,0.082158
72.052,3.8637,0.081165
72.332,3.8854,0.080164
72.611,3.9069,0.079155
72.89,3.9281,0.07814
73.169,3.9491,0.077119
73.448,3.9697,0.076094
73.728,3.99,0.075065
74.007,4.0101,0.074032
74.286,4.0299,0.072997
74.566,4.0493,0.071961
74.845,4.0685,0.070923
75.124,4.0874,0.069885
75.404,4.106,0.068848
75.683,4.1243,0.067811
75.962,4.1423,0.066776
76.242,4.1601,0.065744
76.521,4.1775,0.064714
76.801,4.1947,0.063688
77.08,4.2116,0.062666
77.36,4.2282,0.061648
77.639,4.2445,0.060635
77.919,4.2605,0.059628
78.198,4.2763,0.058627
78.478,4.2918,0.057632
78.758,4.307,0.056643
79.037,4.3219,0.055662
79.317,4.3366,0.054688
79.596,4.351,0.053722
79.876,4.3652,0.052765
80.156,4.3791,0.051815
80.435,4.3927,0.050875
80.715,4.4061,0.049944
80.995,4.4192,0.049022
81.274,4.4321,0.048109
81.554,4.4448,0.047206
81.834,4.4572,0.046314
82.114,4.4693,0.045431
82.393,4.4812,0.044559
82.673,4.4929,0.043697
82.953,4.5044,0.042846
83.233,4.5156,0.042006
83.512,4.5266,0.041176
83.792,4.5373,0.040358
84.072,4.5479,0.03955
84.352,4.5582,0.038754
84.632,4.5684,0.037969
84.912,4.5783,0.037195
85.191,4.588,0.036433
85.471,4.5975,0.035682
85.751,4.6068,0.034942
86.031,4.6159,0.034213
86.311,4.6248,0.033496
86.591,4.6336,0.032791
86.87,4.6421,0.032096
87.15,4.6505,0.031413
87.43,4.6586,0.030742
87.71,4.6666,0.030081
87.99,4.6745,0.029432
88.27,4.6821,0.028794
88.55,4.6896,0.028167
88.83,4.6969,0.027551
89.11,4.7041,0.026946
89.39,4.7111,0.026351
89.669,4.7179,0.025768
89.949,4.7246,0.025195
90.229,4.7311,0.024633
90.509,4.7375,0.024082
90.789,4.7438,0.02354
91.069,4.7499,0.023009
91.349,4.7558,0.022489
91.629,4.7617,0.021978
91.909,4.7674,0.021478
92.189,4.7729,0.020987
92.469,4.7784,0.020506
92.749,4.7837,0.020034
93.029,4.7888,0.019573
93.309,4.7939,0.01912
93.589,4.7989,0.018677
93.869,4.8037,0.018243
94.149,4.8084,0.017818
94.428,4.813,0.017401
94.708,4.8175,0.016994
94.988,4.8219,0.016595
95.268,4.8262,0.016204
95.548,4.8304,0.015822
95.828,4.8345,0.015448
96.108,4.8384,0.015083
96.388,4.8423,0.014725
96.668,4.8461,0.014375
96.948,4.8498,0.014033
97.228,4.8535,0.013698
97.508,4.857,0.01337
97.788,4.8605,0.01305
98.068,4.8638,0.012737
98.348,4.8671,0.012432
98.628,4.8703,0.012133
98.908,4.8734,0.01184
99.188,4.8765,0.011555
99.468,4.8795,0.011276
99.748,4.8824,0.011003
100.03,4.8852,0.010737
100.31,4.888,0.010477
100.59,4.8907,0.010223
100.87,4.8933,0.0099746
101.15,4.8959,0.0097322
101.43,4.8984,0.0094955
101.71,4.9008,0.0092644
101.99,4.9032,0.0090387
102.27,4.9055,0.0088183
102.55,4.9078,0.0086032
102.83,4.91,0.0083932
103.11,4.9122,0.0081882
103.39,4.9143,0.0079881
103.67,4.9164,0.0077928
103.95,4.9184,0.0076021
104.23,4.9203,0.0074161
104.51,4.9222,0.0072346
104.79,4.9241,0.0070575
105.07,4.9259,0.0068846
105.35,4.9277,0.006716
105.63,4.9294,0.0065514
105.91,4.9311,0.0063909
106.19,4.9327,0.0062343
106.47,4.9344,0.0060815
106.75,4.9359,0.0059325
107.03,4.9374,0.0057871
107.31,4.9389,0.0056453
107.59,4.9404,0.005507
107.87,4.9418,0.0053722
108.15,4.9432,0.0052406
108.43,4.9445,0.0051123
108.71,4.9459,0.0049871
108.99,4.9471,0.0048651
109.27,4.9484,0.0047461
109.55,4.9496,0.00463
109.83,4.9508,0.0045169
110.11,4.952,0.0044065
110.39,4.9531,0.0042989
110.67,4.9542,0.004194
110.95,4.9553,0.0040916
111.23,4.9563,0.0039919
111.51,4.9574,0.0038946
111.79,4.9584,0.0037997
112.07,4.9594,0.0037073
112.35,4.9603,0.0036171
112.63,4.9612,0.0035292
112.91,4.9622,0.0034434
113.19,4.963,0.0033598
113.47,4.9639,0.0032784
113.75,4.9648,0.0031989
114.03,4.9656,0.0031214
114.31,4.9664,0.0030459
114.59,4.9672,0.0029722
114.87,4.9679,0.0029004
115.15,4.9687,0.0028304
115.43,4.9694,0.0027622
115.71,4.9701,0.0026956
115.99,4.9708,0.0026307
116.27,4.9715,0.0025674
116.55,4.9722,0.0025057
116.83,4.9728,0.0024456
117.11,4.9734,0.0023869
117.39,4.974,0.0023297
117.67,4.9746,0.0022739
117.95,4.9752,0.0022196
118.23,4.9758,0.0021665
118.51,4.9764,0.0021148
118.79,4.9769,0.0020644
119.07,4.9774,0.0020152
119.35,4.978,0.0019672
119.63,4.9785,0.0019205
119.91,4.979,0.0018749
120.19,4.9795,0.0018304
120.47,4.9799,0.001787
120.75,4.9804,0.0017447
121.03,4.9808,0.0017034
121.31,4.9813,0.0016632
121.59,4.9817,0.0016239
121.87,4.9821,0.0015856
122.15,4.9825,0.0015482
122.43,4.9829,0.0015118
122.71,4.9833,0.0014763
122.99,4.9837,0.0014416
123.27,4.9841,0.0014078
123.55,4.9844,0.0013748
123.83,4.9848,0.0013426
124.11,4.9851,0.0013112
124.39,4.9855,0.0012805
124.67,4.9858,0.0012506
124.95,4.9861,0.0012215
125.23,4.9865,0.001193
125.51,4.9868,0.0011652
125.79,4.9871,0.0011381
126.07,4.9874,0.0011117
126.35,4.9876,0.0010859
126.63,4.9879,0.0010607
126.91,4.9882,0.0010361
127.19,4.9885,0.0010121
127.47,4.9887,0.0009887
127.75,4.989,0.00096585
128.03,4.9892,0.00094355
128.31,4.9895,0.00092178
128.59,4.9897,0.00090053
128.87,4.99,0.00087979
129.15,4.9902,0.00085954
129.43,4.9904,0.00083977
129.71,4.9906,0.00082048
129.99,4.9908,0.00080164
130.27,4.991,0.00078325
130.55,4.9912,0.00076529
130.83,4.9914,0.00074776
131.11,4.9916,0.00073064
131.39,4.9918,0.00071392
131.67,4.992,0.0006976
131.95,4.9922,0.00068167
132.23,4.9924,0.0006661
132.51,4.9925,0.0006509
132.79,4.9927,0.00063606
133.07,4.9929,0.00062157
133.35,4.993,0.00060741
133.63,4.9932,0.00059359
133.91,4.9933,0.00058009
134.19,4.9935,0.0005669
134.47,4.9936,0.00055402
134.75,4.9938,0.00054143
135.03,4.9939,0.00052914
135.31,4.9941,0.00051714
135.59,4.9942,0.00050541
135.87,4.9943,0.00049395
136.15,4.9945,0.00048276
136.43,4.9946,0.00047183
136.71,4.9947,0.00046115
136.99,4.9948,0.00045071
137.27,4.9949,0.00044052
137.55,4.9951,0.00043056
137.83,4.9952,0.00042083
138.11,4.9953,0.00041132
138.39,4.9954,0.00040203
138.67,4.9955,0.00039295
138.95,4.9956,0.00038408
139.23,4.9957,0.00037541
139.51,4.9958,0.00036694
139.79,4.9959,0.00035867
140.07,4.996,0.00035058
140.35,4.9961,0.00034267
140.63,4.9962,0.00033495
140.91,4.9962,0.0003274
141.19,4.9963,0.00032003
141.47,4.9964,0.00031282
141.75,4.9965,0.00030577
142.03,4.9966,0.00029889
142.31,4.9966,0.00029216
142.59,4.9967,0.00028558
142.87,4.9968,0.00027915
143.15,4.9969,0.00027287
143.43,4.9969,0.00026673
143.71,4.997,0.00026073
143.99,4.9971,0.00025486
144.27,4.9971,0.00024913
144.55,4.9972,0.00024352
144.83,4.9973,0.00023804
145.11,4.9973,0.00023269
145.39,4.9974,0.00022745
145.67,4.9975,0.00022234
145.95,4.9975,0.00021734
146.23,4.9976,0.00021245
146.51,4.9976,0.00020767
146.79,4.9977,0.000203
147.07,4.9977,0.00019843
147.35,4.9978,0.00019397
147.63,4.9978,0.0001896
147.91,4.9979,0.00018534
148.19,4.9979,0.00018117
148.47,4.998,0.00017709
148.75,4.998,0.00017311
149.03,4.9981,0.00016921
149.31,4.9981,0.0001654
149.59,4.9981,0.00016168
149.87,4.9982,0.00015804
150.15,4.9982,0.00015448
150.43,4.9983,0.000151
150.71,4.9983,0.0001476
150.99,4.9984,0.00014428
151.27,4.9984,0.00014103
151.55,4.9984,0.00013785
151.83,4.9985,0.00013475
152.11,4.9985,0.00013171
152.39,4.9979,-0.00054399
152.67,4.9966,-0.0018302
152.95,4.9944,-0.0036682
153.23,4.9912,-0.0060029
153.51,4.987,-0.0087824
153.79,4.9816,-0.011958
154.07,4.975,-0.015483
154.35,4.9671,-0.019316
154.63,4.9579,-0.023415
154.91,4.9474,-0.027744
155.19,4.9355,-0.032267
155.47,4.9221,-0.036951
155.75,4.9074,-0.041766
156.03,4.8912,-0.046683
156.31,4.8735,-0.051675
156.58,4.8544,-0.05672
156.86,4.8339,-0.061793
157.14,4.8119,-0.066873
157.42,4.7886,-0.071943
157.7,4.7638,-0.076983
157.98,4.7377,-0.081979
158.26,4.7102,-0.086914
158.54,4.6815,-0.091776
158.82,4.6515,-0.096552
159.09,4.6202,-0.10123
159.37,4.5877,-0.10581
159.65,4.5541,-0.11026
159.93,4.5193,-0.1146
160.2,4.4834,-0.1188
160.48,4.4465,-0.12287
160.76,4.4086,-0.1268
161.04,4.3698,-0.13058
161.31,4.33,-0.13421
161.59,4.2894,-0.13769
161.87,4.2479,-0.14102
162.15,4.2057,-0.14418
162.42,4.1627,-0.14719
162.7,4.119,-0.15004
162.97,4.0747,-0.15273
163.25,4.0298,-0.15527
163.53,3.9844,-0.15764
163.8,3.9384,-0.15985
164.08,3.892,-0.16191
164.36,3.8451,-0.16381
164.63,3.7979,-0.16556
164.91,3.7503,-0.16715
165.18,3.7024,-0.1686
165.46,3.6542,-0.1699
165.74,3.6058,-0.17105
166.01,3.5572,-0.17207
166.29,3.5085,-0.17294
166.56,3.4597,-0.17368
166.84,3.4107,-0.17429
167.11,3.3617,-0.17477
167.39,3.3127,-0.17512
167.67,3.2637,-0.17535
167.94,3.2148,-0.17546
168.22,3.1659,-0.17546
168.49,3.1171,-0.17535
168.77,3.0685,-0.17513
169.04,3.02,-0.1748
169.32,2.9717,-0.17438
169.6,2.9236,-0.17386
169.87,2.8757,-0.17324
170.15,2.8281,-0.17254
170.42,2.7807,-0.17175
170.7,2.7337,-0.17088
170.98,2.6869,-0.16993
171.25,2.6405,-0.16891
171.53,2.5944,-0.16781
171.8,2.5487,-0.16665
172.08,2.5034,-0.16542
172.36,2.4584,-0.16413
172.63,2.4139,-0.16279
172.91,2.3698,-0.16139
173.19,2.3261,-0.15994
173.46,2.2829,-0.15844
173.74,2.2401,-0.15689
174.02,2.1978,-0.15531
174.29,2.156,-0.15368
174.57,2.1146,-0.15202
174.85,2.0738,-0.15032
175.12,2.0334,-0.1486
175.4,1.9935,-0.14684
175.68,1.9542,-0.14506
175.96,1.9154,-0.14325
176.23,1.8771,-0.14143
176.51,1.8393,-0.13958
176.79,1.802,-0.13772
177.07,1.7653,-0.13585
177.34,1.7291,-0.13396
177.62,1.6934,-0.13206
177.9,1.6583,-0.13015
178.18,1.6237,-0.12824
178.45,1.5896,-0.12632
178.73,1.5561,-0.1244
179.01,1.5231,-0.12248
179.29,1.4907,-0.12056
179.57,1.4587,-0.11864
179.85,1.4274,-0.11672
180.12,1.3965,-0.1148
180.4,1.3662,-0.1129
180.68,1.3364,-0.111
180.96,1.3071,-0.1091
181.24,1.2783,-0.10722
181.52,1.2501,-0.10535
181.79,1.2223,-0.10349
182.07,1.1951,-0.10164
182.35,1.1684,-0.099802
182.63,1.1421,-0.09798
182.91,1.1164,-0.096174
183.19,1.0912,-0.094383
183.47,1.0664,-0.092608
183.75,1.0421,-0.090851
184.03,1.0183,-0.089111
184.3,0.99496,-0.087389
184.58,0.97209,-0.085686
184.86,0.94967,-0.084002
185.14,0.9277,-0.082338
185.42,0.90618,-0.080694
185.7,0.8851,-0.07907
185.98,0.86446,-0.077467
186.26,0.84424,-0.075886
186.54,0.82444,-0.074325
186.82,0.80506,-0.072786
187.1,0.78609,-0.071268
187.38,0.76753,-0.069773
187.65,0.74936,-0.068299
187.93,0.73158,-0.066848
188.21,0.71419,-0.065419
188.49,0.69718,-0.064013
188.77,0.68054,-0.062628
189.05,0.66427,-0.061266
189.33,0.64835,-0.059927
189.61,0.63279,-0.058609
189.89,0.61758,-0.057315
190.17,0.60271,-0.056042
190.45,0.58818,-0.054792
190.73,0.57397,-0.053563
191.01,0.56009,-0.052357
191.29,0.54652,-0.051173
191.57,0.53327,-0.05001
191.85,0.52032,-0.048869
192.13,0.50767,-0.047749
192.41,0.49532,-0.046651
192.69,0.48325,-0.045573
192.97,0.47147,-0.044517
193.25,0.45996,-0.043481
193.53,0.44872,-0.042466
193.81,0.43775,-0.041471
194.09,0.42704,-0.040496
194.37,0.41658,-0.039541
194.65,0.40637,-0.038606
194.93,0.39641,-0.037689
195.21,0.38668,-0.036792
195.49,0.37719,-0.035914
195.77,0.36792,-0.035054
196.05,0.35889,-0.034213
196.33,0.35006,-0.03339
196.61,0.34146,-0.032584
196.89,0.33306,-0.031796
197.17,0.32487,-0.031026
197.44,0.31688,-0.030272
197.72,0.30908,-0.029535
198,0.30147,-0.028814
198.28,0.29405,-0.02811
198.56,0.28682,-0.027422
198.84,0.27976,-0.026749
199.12,0.27287,-0.026091
199.4,0.26616,-0.025449
199.68,0.25961,-0.024821
199.96,0.25323,-0.024208
200.24,0.247,-0.023609
200.52,0.24093,-0.023024
200.8,0.23501,-0.022453
201.08,0.22924,-0.021896
201.36,0.22361,-0.021351
201.64,0.21812,-0.02082
201.92,0.21276,-0.020301
202.2,0.20755,-0.019795
202.48,0.20246,-0.0193
202.76,0.1975,-0.018818
203.04,0.19266,-0.018348
203.32,0.18795,-0.017888
203.6,0.18335,-0.01744
203.88,0.17887,-0.017004
204.16,0.1745,-0.016577
204.44,0.17024,-0.016161
204.72,0.16609,-0.015756
205,0.16204,-0.015361
205.28,0.1581,-0.014975
205.56,0.15425,-0.014599
205.84,0.1505,-0.014232
206.12,0.14685,-0.013875
206.4,0.14328,-0.013526
206.68,0.13981,-0.013186
206.96,0.13642,-0.012855
207.24,0.13312,-0.012532
207.52,0.1299,-0.012217
207.8,0.12676,-0.01191
208.08,0.1237,-0.011611
208.36,0.12072,-0.01132
208.64,0.11781,-0.011036
208.92,0.11497,-0.010759
209.2,0.11221,-0.010489
209.48,0.10951,-0.010226
209.76,0.10689,-0.00997
210.04,0.10433,-0.0097204
210.32,0.10183,-0.0094772
210.6,0.099392,-0.0092402
210.88,0.097017,-0.0090093
211.16,0.094702,-0.0087843
211.44,0.092444,-0.008565
211.72,0.090242,-0.0083515
212,0.088095,-0.0081434
212.28,0.086002,-0.0079406
212.56,0.08396,-0.0077431
212.84,0.081969,-0.0075507
213.12,0.080027,-0.0073632
213.4,0.078134,-0.0071806
213.68,0.076287,-0.0070027
213.96,0.074486,-0.0068293
214.24,0.072729,-0.0066604
214.52,0.071015,-0.0064959
214.8,0.069344,-0.0063356
215.08,0.067714,-0.0061795
215.36,0.066123,-0.0060273
215.64,0.064572,-0.0058791
215.92,0.063059,-0.0057347
216.2,0.061583,-0.005594
216.48,0.060142,-0.005457
216.76,0.058737,-0.0053234
217.04,0.057366,-0.0051933
217.32,0.056029,-0.0050666
217.6,0.054724,-0.0049431
217.88,0.053451,-0.0048227
218.16,0.052208,-0.0047055
218.44,0.050996,-0.0045912
218.72,0.049813,-0.0044799
219,0.048658,-0.0043714
219.28,0.047531,-0.0042657
219.56,0.046432,-0.0041627
219.84,0.045359,-0.0040623
220.12,0.044311,-0.0039645
220.4,0.043289,-0.0038691
220.68,0.042291,-0.0037762
220.96,0.041317,-0.0036856
221.24,0.040366,-0.0035974
221.52,0.039438,-0.0035113
221.8,0.038532,-0.0034275
222.08,0.037648,-0.0033457
222.36,0.036784,-0.0032661
222.64,0.035941,-0.0031884
222.92,0.035118,-0.0031127
223.2,0.034314,-0.0030388
223.48,0.03353,-0.0029669
223.76,0.032764,-0.0028967
224.04,0.032015,-0.0028283
224.32,0.031285,-0.0027616
224.6,0.030572,-0.0026965
224.88,0.029875,-0.0026331
225.16,0.029195,-0.0025712
225.44,0.02853,-0.0025109
225.72,0.027881,-0.0024521
226,0.027247,-0.0023947
226.28,0.026628,-0.0023387
226.56,0.026024,-0.0022841
226.84,0.025433,-0.0022309
227.12,0.024856,-0.0021789
227.4,0.024293,-0.0021283
227.68,0.023742,-0.0020788
227.96,0.023205,-0.0020306
228.24,0.022679,-0.0019836
228.52,0.022166,-0.0019377
228.8,0.021665,-0.0018929
229.08,0.021175,-0.0018492
229.36,0.020697,-0.0018065
229.64,0.020229,-0.0017649
229.92,0.019772,-0.0017243
230.2,0.019326,-0.0016846
230.48,0.01889,-0.001646
230.76,0.018464,-0.0016082
231.04,0.018047,-0.0015713
231.32,0.01764,-0.0015354
231.6,0.017243,-0.0015002
231.88,0.016854,-0.001466
232.16,0.016475,-0.0014325
232.44,0.016104,-0.0013998
232.72,0.015741,-0.0013679
233,0.015387,-0.0013368
233.28,0.01504,-0.0013063
233.56,0.014702,-0.0012767
233.84,0.014371,-0.0012477
234.12,0.014048,-0.0012193
234.4,0.013732,-0.0011917
234.68,0.013423,-0.0011647
234.96,0.013121,-0.0011383
235.24,0.012826,-0.0011125
235.52,0.012538,-0.0010874
235.8,0.012256,-0.0010628
236.08,0.011981,-0.0010388
236.36,0.011711,-0.0010153
236.64,0.011448,-0.00099243
236.92,0.011191,-0.00097005
237.2,0.010939,-0.00094819
237.48,0.010693,-0.00092683
237.76,0.010453,-0.00090597
238.04,0.010218,-0.00088558
238.32,0.0099886,-0.00086566
238.6,0.0097641,-0.0008462
238.88,0.0095446,-0.00082718
239.16,0.0093301,-0.0008086
239.44,0.0091204,-0.00079045
239.72,0.0089154,-0.0007727
240,0.008715,-0.00075536
240.28,0.0085191,-0.00073842
240.56,0.0083276,-0.00072186
240.84,0.0081404,-0.00070568
241.12,0.0079573,-0.00068986
241.4,0.0077784,-0.0006744
241.68,0.0076034,-0.0006593
241.96,0.0074324,-0.00064453
242.24,0.0072652,-0.0006301
242.52,0.0071018,-0.00061599
242.8,0.006942,-0.0006022
243.08,0.0067858,-0.00058872
243.36,0.0066331,-0.00057555
243.64,0.0064838,-0.00056267
243.92,0.0063378,-0.00055008
244.2,0.0061951,-0.00053778
244.48,0.0060556,-0.00052575
244.76,0.0059192,-0.00051399
245.04,0.0057859,-0.00050249
245.32,0.0056555,-0.00049125
245.6,0.0055281,-0.00048027
245.88,0.0054035,-0.00046952
246.16,0.0052817,-0.00045902
246.44,0.0051626,-0.00044876
246.72,0.0050462,-0.00043872
247,0.0049324,-0.00042891
247.28,0.0048211,-0.00041931
247.56,0.0047123,-0.00040993
247.84,0.004606,-0.00040076
248.12,0.004502,-0.0003918
248.4,0.0044004,-0.00038303
248.68,0.004301,-0.00037446
248.96,0.0042039,-0.00036608
249.24,0.0041089,-0.00035788
249.52,0.0040161,-0.00034987
249.8,0.0039253,-0.00034204
250.08,0.0038366,-0.00033438
250.36,0.0037499,-0.00032689
250.64,0.0036651,-0.00031957
250.92,0.0035822,-0.00031241
251.2,0.0035011,-0.00030541
251.48,0.0034219,-0.00029856
251.76,0.0033445,-0.00029187
252.04,0.0032688,-0.00028533
