pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
80,11,0.3,0,0,0,0,0,23.6272,0.0472545,0,0,0,0,0,0,0,0.371488,0,0,0,-0,0,0,0,0
80.02,11,0.3,0,0,0,0,0,12.4261,0.0248523,0,0,0,0,0,0,0,-1.3189,0,0,0,-0,0,1,0,0
80.04,11,0.3,0,0,0,0,0,7.06484,0.0141297,0,0,0,0,0,0,0,-1.0387,0,0,0,-0,0,1,0,0
80.06,11,0.3,0,0,0,0,0,2.50948,0.00501896,0,0,0,0,0,0,0,-0.798104,0,0,0,-0,0,1,0,0
80.08,11,0.3,0,0,0,0,0,-1.32865,0.0026573,0,0,0,0,0,0,0,-0.593017,0,0,0,-0,0,1,0,0
80.1,11,0.3,0,0,0,0,0,-4.53195,0.00906389,0,0,0,0,0,0,0,-0.419595,0,0,0,-0,0,1,0,0
80.12,11,0.3,0,0,0,0,0,-7.17648,0.014353,0,0,0,0,0,0,0,-0.274277,0,0,0,-0,0,1,0,0
80.14,11,0.3,0,0,0,0,0,-9.33199,0.018664,0,0,0,0,0,0,0,-0.153741,0,0,0,-0,0,1,0,0
80.16,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
80.18,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
80.2,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
80.22,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
80.24,11,0.3,0,0,0,0,0,-4.60108,0.00920217,0,0,0,0,0,0,0,-4.00143,0,0,0,-0,0,1,0,0
80.26,11,0.3,0,0,0,0,0,-1.15289,0.00230577,0,0,0,0,0,0,0,-6.4519,0,0,0,-0,0,1,0,0
80.28,11,0.3,0,0,0,0,0,7.05072,0.0141014,0,0,0,0,0,0,0,0.111446,0,0,0,-0,0,1,0,0
80.2999,11,0.3,0,0,0,0,0,7.05072,0.0141014,0,0,0,0,0,0,0,0.111446,0,0,0,-0,0,1,0,0
80.3199,11,0.3,0,0,0,0,0,7.05072,0.0141014,0,0,0,0,0,0,0,0.111446,0,0,0,-0,0,1,0,0
