pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
120,11,0.3,0,0,0,0,0,23.6272,0.0472545,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0
120.02,11,0.3,0,0,0,0,0,12.4261,0.0248523,0,0,0,0,0,0,0,-1.63148,0,0,0,-0,0,1,0,0
120.04,11,0.3,0,0,0,0,0,7.06485,0.0141297,0,0,0,0,0,0,0,-1.27749,0,0,0,-0,0,1,0,0
120.06,11,0.3,0,0,0,0,0,2.50948,0.00501896,0,0,0,0,0,0,0,-0.974086,0,0,0,-0,0,1,0,0
120.08,11,0.3,0,0,0,0,0,-1.32865,0.0026573,0,0,0,0,0,0,0,-0.715983,0,0,0,-0,0,1,0,0
120.1,11,0.3,0,0,0,0,0,-4.53195,0.0090639,0,0,0,0,0,0,0,-0.498226,0,0,0,-0,0,1,0,0
120.12,11,0.3,0,0,0,0,0,-7.17648,0.014353,0,0,0,0,0,0,0,-0.316207,0,0,0,-0,0,1,0,0
120.14,11,0.3,0,0,0,0,0,-9.33199,0.018664,0,0,0,0,0,0,0,-0.165669,0,0,0,-0,0,1,0,0
120.16,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.18,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.2,11,0.3,0,0,0,0,0,-9.80665,0.0196133,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.22,11,0.3,0,0,0,0,0,-0.193931,0.000387862,0,0,0,0,0,0,0,-7.94721,0,0,0,-0,0,1,0,0
120.24,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.26,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.28,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.3,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.32,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.34,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.36,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.38,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.4,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.42,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.44,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.46,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.48,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.5,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.52,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.54,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.56,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.58,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.6,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.62,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.64,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.66,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.68,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.7,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.72,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.74,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.76,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.78,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.8,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.82,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.84,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.86,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.88,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.9,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.92,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.94,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.96,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
120.98,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.02,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.04,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.06,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.08,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.1,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.12,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.14,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.16,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.18,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.2,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.22,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.24,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.26,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.28,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.3,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.32,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.34,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.36,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.38,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.4,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.42,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.44,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.46,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.48,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
121.5,11,0.3,0,0,0,0,0,9.41879,0.0188376,0,0,0,0,0,0,0,0,0,0,0,-0,0,1,0,0
