time,x,y,z,angle,steerValue,wheelAngle
0.020,2.500,0.100,0.000,0.000,0.000,0.000
0.020,2.500,0.100,0.000,0.000,0.000,0.000
0.040,2.500,0.096,0.000,0.000,0.000,0.000
0.069,2.500,0.083,0.000,0.000,0.000,0.000
0.071,2.500,0.081,0.000,0.000,0.000,0.000
0.074,2.500,0.080,0.000,0.000,0.000,0.000
0.078,2.500,0.078,0.000,0.000,0.000,0.000
0.088,2.500,0.070,0.000,0.000,0.000,0.000
0.096,2.500,0.064,0.000,0.000,0.000,0.000
0.100,2.500,0.061,0.000,0.000,0.000,0.000
0.105,2.500,0.057,0.000,0.000,0.000,0.000
0.109,2.500,0.054,0.000,0.000,0.000,0.000
0.114,2.500,0.050,0.000,0.000,0.000,0.000
0.117,2.500,0.048,0.000,0.000,0.000,0.000
0.124,2.500,0.043,0.000,0.000,0.000,0.000
0.128,2.500,0.041,0.000,0.000,0.000,0.000
0.133,2.500,0.038,0.000,0.000,0.000,0.000
0.136,2.500,0.036,0.000,0.000,0.000,0.000
0.143,2.500,0.032,0.000,0.000,0.000,0.000
0.145,2.500,0.030,0.000,0.000,0.000,0.000
0.151,2.500,0.027,0.000,0.000,0.000,0.000
0.156,2.500,0.024,0.000,0.000,0.000,0.000
0.161,2.500,0.021,0.000,0.000,0.000,0.000
0.166,2.500,0.019,0.000,0.000,0.000,0.000
0.168,2.500,0.017,0.000,0.000,0.000,0.000
0.173,2.500,0.015,0.000,0.000,0.000,0.000
0.178,2.500,0.013,0.000,0.000,0.000,0.000
0.181,2.500,0.011,0.000,0.000,0.000,0.000
0.186,2.500,0.009,0.000,0.000,0.000,0.000
0.191,2.500,0.007,0.000,0.000,0.000,0.000
0.194,2.500,0.006,0.000,0.000,0.000,0.000
0.199,2.500,0.004,0.000,0.000,0.000,0.000
0.202,2.500,0.002,0.000,0.000,0.000,0.000
0.207,2.500,0.001,0.000,0.000,0.000,0.000
0.212,2.500,-0.001,0.000,0.000,0.000,0.000
0.214,2.500,-0.002,0.000,0.000,0.000,0.000
0.219,2.500,-0.004,0.000,0.000,0.000,0.000
0.224,2.500,-0.005,0.000,0.000,0.000,0.000
0.227,2.500,-0.006,0.000,0.000,0.000,0.000
0.232,2.500,-0.008,0.000,0.000,0.000,0.000
0.234,2.500,-0.008,0.000,0.000,0.000,0.000
0.239,2.500,-0.010,0.000,0.000,0.000,0.000
0.244,2.500,-0.011,0.000,0.000,0.000,0.000
0.247,2.500,-0.012,0.000,0.000,0.000,0.000
0.250,2.500,-0.013,0.000,0.000,0.000,0.000
0.255,2.500,-0.014,0.000,0.000,0.000,0.000
0.260,2.500,-0.015,0.000,0.000,0.000,0.000
0.262,2.500,-0.016,0.000,0.000,0.000,0.000
0.267,2.500,-0.017,0.000,0.000,0.000,0.000
0.270,2.500,-0.017,0.000,0.000,0.000,0.000
0.275,2.500,-0.018,0.000,0.000,0.000,0.000
0.278,2.500,-0.019,0.000,0.000,0.000,0.000
0.284,2.500,-0.020,0.000,0.000,0.000,0.000
0.287,2.500,-0.020,0.000,0.000,0.000,0.000
0.292,2.500,-0.021,0.000,0.000,0.000,0.000
0.295,2.500,-0.022,0.000,0.000,0.000,0.000
0.302,2.500,-0.023,0.000,0.000,0.000,0.000
0.304,2.500,-0.023,0.000,0.000,0.000,0.000
0.307,2.500,-0.023,0.000,0.000,0.000,0.000
0.312,2.500,-0.024,0.000,0.000,0.000,0.000
0.315,2.500,-0.024,0.000,0.000,0.000,0.000
0.320,2.500,-0.025,0.000,0.000,0.000,0.000
0.325,2.500,-0.025,0.000,0.000,0.000,0.000
0.328,2.500,-0.026,0.000,0.000,0.000,0.000
0.333,2.500,-0.026,0.000,0.000,0.000,0.000
0.336,2.500,-0.026,0.000,0.000,0.000,0.000
0.341,2.500,-0.027,0.000,0.000,0.000,0.000
0.343,2.500,-0.027,0.000,0.000,0.000,0.000
0.349,2.500,-0.027,0.000,0.000,0.000,0.000
0.352,2.500,-0.027,0.000,0.000,0.000,0.000
0.357,2.500,-0.027,0.000,0.000,0.000,0.000
0.362,2.500,-0.028,0.000,0.000,0.000,0.000
0.365,2.500,-0.028,0.000,0.000,0.000,0.000
0.370,2.500,-0.028,0.000,0.000,0.000,0.000
0.373,2.500,-0.028,0.000,0.000,0.000,0.000
0.377,2.500,-0.028,0.000,0.000,0.000,0.000
0.380,2.500,-0.028,0.000,0.000,0.000,0.000
0.383,2.500,-0.028,0.000,0.000,0.000,0.000
0.388,2.500,-0.028,0.000,0.000,0.000,0.000
0.393,2.500,-0.028,0.000,0.000,0.000,0.000
0.397,2.500,-0.028,0.000,0.000,0.000,0.000
0.401,2.500,-0.028,0.000,0.000,0.000,0.000
0.407,2.500,-0.028,0.000,0.000,0.000,0.000
0.409,2.500,-0.028,0.000,0.000,0.000,0.000
0.413,2.500,-0.028,0.000,0.000,0.000,0.000
0.416,2.500,-0.028,0.000,0.000,0.000,0.000
0.421,2.500,-0.028,0.000,0.000,0.000,0.000
0.424,2.500,-0.028,0.000,0.000,0.000,0.000
0.428,2.500,-0.028,0.000,0.000,0.000,0.000
0.433,2.500,-0.028,0.000,0.000,0.000,0.000
0.437,2.500,-0.027,0.000,0.000,0.000,0.000
0.441,2.500,-0.027,0.000,0.000,0.000,0.000
0.446,2.500,-0.027,0.000,0.000,0.000,0.000
0.448,2.500,-0.027,0.000,0.000,-0.012,-0.557
0.453,2.500,-0.027,0.000,0.000,-0.012,-0.557
0.456,2.500,-0.027,0.000,0.000,-0.012,-0.557
0.462,2.500,-0.026,0.000,0.000,-0.012,-0.557
0.465,2.500,-0.026,0.000,0.000,-0.012,-0.557
0.470,2.500,-0.026,0.000,0.000,-0.012,-0.557
0.473,2.500,-0.026,0.000,0.000,-0.012,-0.557
0.480,2.500,-0.025,0.000,0.000,-0.012,-0.557
0.483,2.500,-0.025,0.000,0.000,-0.012,-0.557
0.487,2.500,-0.025,0.000,0.000,-0.012,-0.557
0.490,2.500,-0.025,0.000,0.000,-0.012,-0.557
0.494,2.500,-0.024,0.000,0.000,-0.012,-0.557
0.497,2.500,-0.024,0.000,0.000,-0.012,-0.553
0.502,2.500,-0.024,0.000,0.000,-0.012,-0.553
0.507,2.500,-0.024,0.000,0.000,-0.012,-0.553
0.511,2.500,-0.023,0.000,0.000,-0.012,-0.553
0.516,2.500,-0.023,0.000,0.000,-0.012,-0.552
0.519,2.500,-0.023,0.000,0.000,-0.012,-0.550
0.524,2.500,-0.022,0.000,0.000,-0.012,-0.550
0.528,2.500,-0.022,0.000,0.000,-0.012,-0.546
0.532,2.500,-0.022,0.000,0.000,-0.012,-0.544
0.537,2.500,-0.021,0.000,0.000,-0.012,-0.542
0.542,2.500,-0.021,0.000,0.000,-0.012,-0.542
0.546,2.500,-0.021,0.000,0.000,-0.012,-0.539
0.551,2.500,-0.020,0.000,0.000,-0.012,-0.539
0.553,2.500,-0.020,0.000,0.000,-0.012,-0.537
0.558,2.500,-0.020,0.000,0.000,-0.012,-0.537
0.561,2.500,-0.020,0.000,0.000,-0.012,-0.537
0.564,2.500,-0.019,0.000,0.000,-0.012,-0.537
0.569,2.500,-0.019,0.000,0.000,-0.012,-0.537
0.574,2.500,-0.019,0.000,0.000,-0.012,-0.537
0.577,2.500,-0.018,0.000,0.000,-0.012,-0.537
0.580,2.500,-0.018,0.000,0.000,-0.012,-0.537
0.585,2.500,-0.018,0.000,0.000,-0.012,-0.537
0.587,2.500,-0.018,0.000,0.000,-0.012,-0.537
0.592,2.500,-0.017,0.000,0.000,-0.012,-0.537
0.595,2.500,-0.017,0.000,0.000,-0.012,-0.537
0.602,2.500,-0.016,0.000,0.000,-0.012,-0.537
0.604,2.500,-0.016,0.000,0.000,-0.012,-0.537
0.609,2.500,-0.016,0.000,0.000,-0.012,-0.537
0.612,2.500,-0.016,0.000,0.000,-0.012,-0.537
0.617,2.500,-0.015,0.000,0.000,-0.012,-0.537
0.620,2.500,-0.015,0.000,0.000,-0.012,-0.537
0.625,2.500,-0.015,0.000,0.000,-0.012,-0.537
0.628,2.500,-0.014,0.000,0.000,-0.012,-0.537
0.634,2.500,-0.014,0.000,0.000,-0.012,-0.537
0.636,2.500,-0.014,0.000,0.000,-0.012,-0.537
0.641,2.500,-0.013,0.000,0.000,-0.012,-0.537
0.646,2.500,-0.013,0.000,0.000,-0.012,-0.537
0.651,2.500,-0.013,0.000,0.000,-0.012,-0.537
0.654,2.500,-0.012,0.000,0.000,-0.012,-0.537
0.659,2.500,-0.012,0.000,0.000,-0.012,-0.537
0.662,2.500,-0.012,0.000,0.000,-0.012,-0.537
0.667,2.500,-0.012,0.000,0.000,-0.012,-0.537
0.670,2.500,-0.011,0.000,0.000,-0.012,-0.537
0.675,2.500,-0.011,0.000,0.000,-0.012,-0.537
0.678,2.500,-0.011,0.000,0.000,-0.012,-0.537
0.682,2.500,-0.011,0.000,0.000,-0.012,-0.537
0.685,2.500,-0.010,0.000,0.000,-0.012,-0.537
0.690,2.500,-0.010,0.000,0.000,-0.012,-0.537
0.693,2.500,-0.010,0.000,0.000,-0.012,-0.537
0.698,2.500,-0.009,0.000,0.000,-0.012,-0.537
0.701,2.500,-0.009,0.000,0.000,-0.012,-0.537
0.706,2.500,-0.009,0.000,0.000,-0.012,-0.537
0.709,2.500,-0.009,0.000,0.000,-0.012,-0.537
0.713,2.500,-0.009,0.000,0.000,-0.012,-0.537
0.716,2.500,-0.008,0.000,0.000,-0.012,-0.537
0.721,2.500,-0.008,0.000,0.000,-0.012,-0.537
0.723,2.500,-0.008,0.000,0.000,-0.012,-0.537
0.728,2.500,-0.008,0.000,0.000,-0.012,-0.537
0.730,2.500,-0.008,0.000,0.000,-0.012,-0.537
0.734,2.500,-0.007,0.000,0.000,-0.012,-0.537
0.736,2.500,-0.007,0.000,0.000,-0.012,-0.537
0.742,2.500,-0.007,0.000,0.000,-0.012,-0.537
0.744,2.500,-0.007,0.000,0.000,-0.012,-0.537
0.748,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.750,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.754,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.756,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.761,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.763,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.766,2.500,-0.006,0.000,0.000,-0.012,-0.537
0.769,2.500,-0.005,0.000,0.000,-0.012,-0.537
0.772,2.500,-0.005,0.000,0.000,-0.012,-0.537
0.775,2.500,-0.005,0.000,0.000,-0.012,-0.537
0.780,2.500,-0.005,0.000,0.000,-0.012,-0.537
0.782,2.500,-0.005,0.000,0.000,-0.012,-0.537
0.785,2.500,-0.005,0.000,0.000,-0.012,-0.537
0.789,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.792,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.797,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.799,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.804,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.807,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.810,2.500,-0.004,0.000,0.000,-0.012,-0.537
0.813,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.816,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.819,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.824,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.826,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.829,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.832,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.836,2.500,-0.003,0.000,0.000,-0.012,-0.537
0.841,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.843,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.846,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.849,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.852,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.857,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.859,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.864,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.866,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.869,2.500,-0.002,0.000,0.000,-0.012,-0.537
0.872,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.875,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.878,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.883,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.885,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.890,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.892,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.896,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.899,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.902,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.907,2.500,-0.001,0.000,0.000,-0.012,-0.537
0.910,2.500,0.000,0.000,0.000,-0.012,-0.537
0.912,2.500,0.000,0.000,0.000,-0.012,-0.537
0.915,2.500,0.000,0.000,0.000,-0.012,-0.537
0.919,2.500,0.000,0.000,0.000,-0.012,-0.537
0.922,2.500,0.000,0.000,0.000,-0.012,-0.537
0.925,2.500,0.000,0.000,0.000,-0.012,-0.537
0.928,2.500,0.000,0.000,0.000,-0.012,-0.537
0.931,2.500,0.000,0.000,0.000,-0.012,-0.537
0.934,2.500,0.000,0.000,0.000,-0.012,-0.537
0.937,2.500,0.000,0.000,0.000,-0.012,-0.537
0.944,2.500,0.000,0.000,0.000,-0.012,-0.537
0.946,2.500,0.000,0.000,0.000,-0.012,-0.537
0.949,2.500,0.000,0.000,0.000,-0.012,-0.537
0.952,2.500,0.000,0.000,0.000,-0.012,-0.537
0.957,2.500,0.000,0.000,0.000,-0.012,-0.537
0.959,2.500,0.000,0.000,0.000,-0.012,-0.537
0.962,2.500,0.000,0.000,0.000,-0.012,-0.537
0.965,2.500,0.000,0.000,0.000,-0.012,-0.537
0.968,2.500,0.000,0.000,0.000,-0.012,-0.537
0.971,2.500,0.001,0.000,0.000,-0.012,-0.537
0.974,2.500,0.001,0.000,0.000,-0.012,-0.537
0.977,2.500,0.001,0.000,0.000,-0.012,-0.537
0.982,2.500,0.001,0.000,0.000,-0.012,-0.537
0.984,2.500,0.001,0.000,0.000,-0.012,-0.537
0.987,2.500,0.001,0.000,0.000,-0.012,-0.537
0.992,2.500,0.001,0.000,0.000,-0.012,-0.537
0.995,2.500,0.001,0.000,0.000,-0.012,-0.537
0.998,2.500,0.001,0.000,0.000,-0.012,-0.537
1.001,2.500,0.001,0.000,0.000,-0.012,-0.537
1.004,2.500,0.001,0.000,0.000,-0.012,-0.537
1.007,2.500,0.001,0.000,0.000,-0.012,-0.537
1.010,2.500,0.001,0.000,0.000,-0.012,-0.537
1.015,2.500,0.001,0.000,0.000,-0.012,-0.537
1.018,2.500,0.001,0.000,0.000,-0.012,-0.537
1.021,2.500,0.001,0.000,0.000,-0.012,-0.537
1.026,2.500,0.001,0.000,0.000,-0.012,-0.537
1.028,2.500,0.001,0.000,0.000,-0.012,-0.537
1.031,2.500,0.001,0.000,0.000,-0.012,-0.537
1.034,2.500,0.001,0.000,0.000,-0.012,-0.537
1.037,2.500,0.001,0.000,0.000,-0.012,-0.537
1.042,2.500,0.001,0.000,0.000,-0.012,-0.537
1.044,2.500,0.001,0.000,0.000,-0.012,-0.537
1.047,2.500,0.001,0.000,0.000,-0.012,-0.537
1.050,2.500,0.001,0.000,0.000,-0.012,-0.537
1.053,2.500,0.001,0.000,0.000,-0.012,-0.537
1.056,2.500,0.001,0.000,0.000,-0.012,-0.537
1.060,2.500,0.001,0.000,0.000,-0.012,-0.537
1.063,2.500,0.001,0.000,0.000,-0.012,-0.537
1.066,2.500,0.001,0.000,0.000,-0.012,-0.537
1.069,2.500,0.001,0.000,0.000,-0.012,-0.537
1.074,2.500,0.001,0.000,0.000,-0.012,-0.537
1.077,2.500,0.001,0.000,0.000,-0.012,-0.537
1.080,2.500,0.001,0.000,0.000,-0.012,-0.537
1.083,2.500,0.001,0.000,0.000,-0.012,-0.537
1.086,2.500,0.001,0.000,0.000,-0.012,-0.537
1.089,2.500,0.001,0.000,0.000,-0.012,-0.537
1.094,2.500,0.001,0.000,0.000,-0.012,-0.537
1.095,2.500,0.001,0.000,0.000,-0.012,-0.537
1.100,2.500,0.001,0.000,0.000,-0.012,-0.537
1.101,2.500,0.001,0.000,0.000,-0.012,-0.537
1.107,2.500,0.001,0.000,0.000,-0.012,-0.537
1.108,2.500,0.001,0.000,0.000,-0.012,-0.537
1.111,2.500,0.001,0.000,0.000,-0.012,-0.537
1.114,2.500,0.001,0.000,0.000,-0.012,-0.537
1.120,2.500,0.001,0.000,0.000,-0.012,-0.537
1.123,2.500,0.001,0.000,0.000,-0.012,-0.537
1.128,2.500,0.001,0.000,0.000,-0.012,-0.537
1.129,2.500,0.001,0.000,0.000,-0.012,-0.537
1.133,2.500,0.001,0.000,0.000,-0.012,-0.537
1.137,2.500,0.001,0.000,0.000,-0.012,-0.537
1.139,2.500,0.001,0.000,0.000,-0.012,-0.537
1.142,2.500,0.001,0.000,0.000,-0.012,-0.537
1.147,2.500,0.001,0.000,0.000,-0.012,-0.537
1.149,2.500,0.001,0.000,0.000,-0.012,-0.537
1.154,2.500,0.001,0.000,0.000,-0.012,-0.537
1.156,2.500,0.001,0.000,0.000,-0.012,-0.537
1.159,2.500,0.001,0.000,0.000,-0.012,-0.537
1.162,2.500,0.001,0.000,0.000,-0.012,-0.537
1.165,2.500,0.001,0.000,0.000,-0.012,-0.537
1.168,2.500,0.001,0.000,0.000,-0.012,-0.537
1.173,2.500,0.001,0.000,0.000,-0.012,-0.537
1.175,2.500,0.001,0.000,0.000,-0.012,-0.537
1.178,2.500,0.001,0.000,0.000,-0.012,-0.537
1.181,2.500,0.001,0.000,0.000,-0.012,-0.537
1.186,2.500,0.001,0.000,0.000,-0.012,-0.537
1.190,2.500,0.001,0.000,0.000,-0.012,-0.537
1.192,2.500,0.001,0.000,0.000,-0.012,-0.537
1.195,2.500,0.001,0.000,0.000,-0.012,-0.537
1.198,2.500,0.001,0.000,0.000,-0.012,-0.537
1.201,2.500,0.001,0.000,0.000,-0.012,-0.537
1.206,2.500,0.001,0.000,0.000,-0.012,-0.537
1.208,2.500,0.001,0.000,0.000,-0.012,-0.537
1.211,2.500,0.001,0.000,0.000,-0.012,-0.537
1.214,2.500,0.001,0.000,0.000,-0.012,-0.537
1.217,2.500,0.001,0.000,0.000,-0.012,-0.537
1.220,2.500,0.001,0.000,0.000,-0.012,-0.537
1.223,2.500,0.001,0.000,0.000,-0.012,-0.537
1.228,2.500,0.001,0.000,0.000,-0.012,-0.537
1.231,2.500,0.001,0.000,0.000,-0.012,-0.537
1.235,2.500,0.001,0.000,0.000,-0.012,-0.537
1.237,2.500,0.001,0.000,0.000,-0.012,-0.537
1.239,2.500,0.001,0.000,0.000,-0.012,-0.537
1.244,2.500,0.001,0.000,0.000,-0.012,-0.537
1.246,2.500,0.001,0.000,0.000,-0.012,-0.537
1.249,2.500,0.001,0.000,0.000,-0.012,-0.537
1.252,2.500,0.001,0.000,0.000,-0.012,-0.537
1.255,2.500,0.001,0.000,0.000,-0.012,-0.537
1.258,2.500,0.001,0.000,0.000,-0.012,-0.537
1.263,2.500,0.001,0.000,0.000,-0.012,-0.537
1.265,2.500,0.001,0.000,0.000,-0.012,-0.537
1.268,2.500,0.001,0.000,0.000,-0.012,-0.537
1.273,2.500,0.001,0.000,0.000,-0.012,-0.537
1.276,2.500,0.001,0.000,0.000,-0.012,-0.537
1.279,2.500,0.000,0.000,0.000,-0.012,-0.537
1.282,2.500,0.000,0.000,0.000,-0.012,-0.537
1.285,2.500,0.000,0.000,0.000,-0.012,-0.537
1.288,2.500,0.000,0.000,0.000,-0.012,-0.537
1.293,2.500,0.000,0.000,0.000,-0.012,-0.537
1.294,2.500,0.000,0.000,0.000,-0.012,-0.537
1.299,2.500,0.000,0.000,0.000,-0.012,-0.537
1.300,2.500,0.000,0.000,0.000,-0.012,-0.537
1.306,2.500,0.000,0.000,0.000,-0.012,-0.537
1.308,2.500,0.000,0.000,0.000,-0.012,-0.537
1.311,2.500,0.000,0.000,0.000,-0.012,-0.537
1.314,2.500,0.000,0.000,0.000,-0.012,-0.537
1.317,2.500,0.000,0.000,0.000,-0.012,-0.537
1.320,2.500,0.000,0.000,0.000,-0.012,-0.537
1.324,2.500,0.000,0.000,0.000,-0.012,-0.537
1.328,2.500,0.000,0.000,0.000,-0.012,-0.537
1.331,2.500,0.000,0.000,0.000,-0.012,-0.537
1.333,2.500,0.000,0.000,0.000,-0.012,-0.537
1.337,2.500,0.000,0.000,0.000,-0.012,-0.537
1.340,2.500,0.000,0.000,0.000,-0.012,-0.537
1.343,2.500,0.000,0.000,0.000,-0.012,-0.537
1.347,2.500,0.000,0.000,0.000,-0.012,-0.537
1.351,2.500,0.000,0.000,0.000,-0.012,-0.537
1.353,2.500,0.000,0.000,0.000,-0.012,-0.537
1.356,2.500,0.000,0.000,0.000,-0.012,-0.537
1.359,2.500,0.000,0.000,0.000,-0.012,-0.537
1.364,2.500,0.000,0.000,0.000,-0.012,-0.537
1.367,2.500,0.000,0.000,0.000,-0.012,-0.537
1.372,2.500,0.000,0.000,0.000,-0.012,-0.537
1.373,2.500,0.000,0.000,0.000,-0.012,-0.537
1.376,2.500,0.000,0.000,0.000,-0.012,-0.537
1.379,2.500,0.000,0.000,0.000,-0.012,-0.537
1.382,2.500,0.000,0.000,0.000,-0.012,-0.537
1.385,2.500,0.000,0.000,0.000,-0.012,-0.537
1.390,2.500,0.000,0.000,0.000,-0.012,-0.537
1.392,2.500,0.000,0.000,0.000,-0.012,-0.537
1.395,2.500,0.000,0.000,0.000,-0.012,-0.537
1.398,2.500,0.000,0.000,0.000,-0.012,-0.537
1.401,2.500,0.000,0.000,0.000,-0.012,-0.537
1.404,2.500,0.000,0.000,0.000,-0.012,-0.537
1.409,2.500,0.000,0.000,0.000,-0.012,-0.537
1.412,2.500,0.000,0.000,0.000,-0.012,-0.537
1.415,2.500,0.000,0.000,0.000,-0.012,-0.537
1.418,2.500,0.000,0.000,0.000,-0.012,-0.537
1.421,2.500,0.000,0.000,0.000,-0.012,-0.537
1.424,2.500,0.000,0.000,0.000,-0.012,-0.537
1.429,2.500,0.000,0.000,0.000,-0.012,-0.537
1.432,2.500,0.000,0.000,0.000,-0.012,-0.537
1.435,2.500,0.000,0.000,0.000,-0.012,-0.537
1.439,2.500,0.000,0.000,0.000,-0.012,-0.537
1.442,2.500,0.000,0.000,0.000,-0.012,-0.537
1.445,2.500,0.000,0.000,0.000,-0.012,-0.537
1.448,2.500,0.000,0.000,0.000,-0.012,-0.537
1.450,2.500,0.000,0.000,0.000,-0.012,-0.537
1.454,2.500,0.000,0.000,0.000,-0.012,-0.537
1.457,2.500,0.000,0.000,0.000,-0.012,-0.537
1.462,2.500,0.000,0.000,0.000,-0.012,-0.537
1.463,2.500,0.000,0.000,0.000,-0.012,-0.537
1.467,2.500,0.000,0.000,0.000,-0.012,-0.537
1.470,2.500,0.000,0.000,0.000,-0.012,-0.537
1.475,2.500,0.000,0.000,0.000,-0.012,-0.537
1.476,2.500,0.000,0.000,0.000,-0.012,-0.537
1.481,2.500,0.000,0.000,0.000,-0.012,-0.537
1.484,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.487,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.490,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.494,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.496,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.499,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.503,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.506,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.508,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.511,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.514,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.521,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.524,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.529,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.531,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.536,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.537,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.540,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.543,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.547,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.549,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.555,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.558,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.560,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.563,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.566,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.568,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.573,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.576,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.579,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.581,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.585,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.588,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.591,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.594,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.597,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.600,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.603,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.608,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.611,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.613,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.617,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.620,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.623,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.626,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.629,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.632,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.635,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.639,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.642,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.645,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.648,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.651,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.654,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.657,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.662,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.664,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.667,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.670,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.675,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.677,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.679,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.684,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.689,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.691,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.696,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.698,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.701,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.704,2.500,-0.001,0.000,0.000,-0.012,-0.537
1.709,2.500,-0.001,0.000,0.000,-0.012,-0.537
