time,x,y,z,angle,steerValue,wheelAngle
0.020,2.500,0.100,0.000,0.000,0.000,0.000
0.020,2.500,0.100,0.000,0.000,0.000,0.000
0.040,2.500,0.096,0.000,0.000,0.000,0.000
0.077,2.500,0.078,0.000,0.000,0.000,0.000
0.081,2.500,0.076,0.000,0.000,0.000,0.000
0.083,2.500,0.074,0.000,0.000,0.000,0.000
0.087,2.500,0.071,0.000,0.000,0.000,0.000
0.089,2.500,0.069,0.000,0.000,0.000,0.000
0.096,2.500,0.064,0.000,0.000,0.000,0.000
0.099,2.500,0.062,0.000,0.000,0.000,0.000
0.106,2.500,0.057,0.000,0.000,0.000,0.000
0.111,2.500,0.053,0.000,0.000,0.000,0.000
0.114,2.500,0.051,0.000,0.000,0.000,0.000
0.119,2.500,0.047,0.000,0.000,0.000,0.000
0.122,2.500,0.045,0.000,0.000,0.000,0.000
0.125,2.500,0.043,0.000,0.000,0.000,0.000
0.130,2.500,0.040,0.000,0.000,0.000,0.000
0.133,2.500,0.038,0.000,0.000,0.000,0.000
0.136,2.500,0.035,0.000,0.000,0.000,0.000
0.141,2.500,0.032,0.000,0.000,0.000,0.000
0.145,2.500,0.031,0.000,0.000,0.000,0.000
0.147,2.500,0.029,0.000,0.000,0.000,0.000
0.152,2.500,0.026,0.000,0.000,0.000,0.000
0.156,2.500,0.024,0.000,0.000,0.000,0.000
0.158,2.500,0.023,0.000,0.000,0.000,0.000
0.162,2.500,0.021,0.000,0.000,0.000,0.000
0.166,2.500,0.019,0.000,0.000,0.000,0.000
0.169,2.500,0.017,0.000,0.000,0.000,0.000
0.172,2.500,0.016,0.000,0.000,0.000,0.000
0.177,2.500,0.013,0.000,0.000,0.000,0.000
0.180,2.500,0.012,0.000,0.000,0.000,0.000
0.183,2.500,0.010,0.000,0.000,0.000,0.000
0.188,2.500,0.008,0.000,0.000,0.000,0.000
0.190,2.500,0.007,0.000,0.000,0.000,0.000
0.193,2.500,0.006,0.000,0.000,0.000,0.000
0.198,2.500,0.004,0.000,0.000,0.000,0.000
0.201,2.500,0.003,0.000,0.000,0.000,0.000
0.204,2.500,0.002,0.000,0.000,0.000,0.000
0.209,2.500,0.000,0.000,0.000,0.000,0.000
0.212,2.500,-0.001,0.000,0.000,0.000,0.000
0.215,2.500,-0.002,0.000,0.000,0.000,0.000
0.220,2.500,-0.004,0.000,0.000,0.000,0.000
0.223,2.500,-0.005,0.000,0.000,0.000,0.000
0.226,2.500,-0.006,0.000,0.000,0.000,0.000
0.231,2.500,-0.007,0.000,0.000,0.000,0.000
0.234,2.500,-0.008,0.000,0.000,0.000,0.000
0.237,2.500,-0.009,0.000,0.000,0.000,0.000
0.242,2.500,-0.011,0.000,0.000,0.000,0.000
0.245,2.500,-0.011,0.000,0.000,0.000,0.000
0.248,2.500,-0.012,0.000,0.000,0.000,0.000
0.251,2.500,-0.013,0.000,0.000,0.000,0.000
0.256,2.500,-0.014,0.000,0.000,0.000,0.000
0.259,2.500,-0.015,0.000,0.000,0.000,0.000
0.262,2.500,-0.016,0.000,0.000,0.000,0.000
0.267,2.500,-0.017,0.000,0.000,0.000,0.000
0.269,2.500,-0.017,0.000,0.000,0.000,0.000
0.272,2.500,-0.018,0.000,0.000,0.000,0.000
0.277,2.500,-0.019,0.000,0.000,0.000,0.000
0.280,2.500,-0.019,0.000,0.000,0.000,0.000
0.283,2.500,-0.020,0.000,0.000,0.000,0.000
0.288,2.500,-0.021,0.000,0.000,0.000,0.000
0.291,2.500,-0.021,0.000,0.000,0.000,0.000
0.294,2.500,-0.022,0.000,0.000,0.000,0.000
0.299,2.500,-0.022,0.000,0.000,0.000,0.000
0.301,2.500,-0.023,0.000,0.000,0.000,0.000
0.304,2.500,-0.023,0.000,0.000,0.000,0.000
0.309,2.500,-0.024,0.000,0.000,0.000,0.000
0.312,2.500,-0.024,0.000,0.000,0.000,0.000
0.315,2.500,-0.024,0.000,0.000,0.000,0.000
0.318,2.500,-0.025,0.000,0.000,0.000,0.000
0.323,2.500,-0.025,0.000,0.000,0.000,0.000
0.325,2.500,-0.025,0.000,0.000,0.000,0.000
0.328,2.500,-0.026,0.000,0.000,0.000,0.000
0.333,2.500,-0.026,0.000,0.000,0.000,0.000
0.336,2.500,-0.026,0.000,0.000,0.000,0.000
0.339,2.500,-0.027,0.000,0.000,0.000,0.000
0.344,2.500,-0.027,0.000,0.000,0.000,0.000
0.347,2.500,-0.027,0.000,0.000,0.000,0.000
0.350,2.500,-0.027,0.000,0.000,0.000,0.000
0.355,2.500,-0.027,0.000,0.000,0.000,0.000
0.357,2.500,-0.027,0.000,0.000,0.000,0.000
0.361,2.500,-0.028,0.000,0.000,0.000,0.000
0.365,2.500,-0.028,0.000,0.000,0.000,0.000
0.368,2.500,-0.028,0.000,0.000,0.000,0.000
0.371,2.500,-0.028,0.000,0.000,0.000,0.000
0.376,2.500,-0.028,0.000,0.000,0.000,0.000
0.379,2.500,-0.028,0.000,0.000,0.000,0.000
0.382,2.500,-0.028,0.000,0.000,0.000,0.000
0.387,2.500,-0.028,0.000,0.000,0.000,0.000
0.390,2.500,-0.028,0.000,0.000,0.000,0.000
0.393,2.500,-0.028,0.000,0.000,0.000,0.000
0.396,2.500,-0.028,0.000,0.000,0.000,0.000
0.401,2.500,-0.028,0.000,0.000,0.000,0.000
0.404,2.500,-0.028,0.000,0.000,0.000,0.000
0.407,2.500,-0.028,0.000,0.000,0.000,0.000
0.412,2.500,-0.028,0.000,0.000,0.000,0.000
0.415,2.500,-0.028,0.000,0.000,0.000,0.000
0.418,2.500,-0.028,0.000,0.000,0.000,0.000
0.423,2.500,-0.028,0.000,0.000,0.000,0.000
0.425,2.500,-0.028,0.000,0.000,0.000,0.000
0.428,2.500,-0.028,0.000,0.000,0.000,0.000
0.433,2.500,-0.028,0.000,0.000,0.000,0.000
0.437,2.500,-0.027,0.000,0.000,0.000,0.000
0.438,2.500,-0.027,0.000,0.000,0.000,0.000
0.444,2.500,-0.027,0.000,0.000,0.000,0.000
0.447,2.500,-0.027,0.000,0.000,0.000,0.000
0.450,2.500,-0.027,0.000,0.000,0.000,0.000
0.455,2.500,-0.027,0.000,0.000,0.000,0.000
0.456,2.500,-0.027,0.000,0.000,0.000,0.000
0.460,2.500,-0.026,0.000,0.000,0.000,0.000
0.464,2.500,-0.026,0.000,0.000,0.000,0.000
0.468,2.500,-0.026,0.000,0.000,0.000,0.000
0.471,2.500,-0.026,0.000,0.000,0.000,0.000
0.474,2.500,-0.026,0.000,0.000,0.000,0.000
0.480,2.500,-0.025,0.000,0.000,0.000,0.000
0.483,2.500,-0.025,0.000,0.000,0.000,0.000
0.485,2.500,-0.025,0.000,0.000,0.000,0.000
0.492,2.500,-0.025,0.000,0.000,0.000,0.000
0.495,2.500,-0.024,0.000,0.000,0.000,0.000
0.500,2.500,-0.024,0.000,0.000,0.000,0.000
0.503,2.500,-0.024,0.000,0.000,0.000,0.000
0.508,2.500,-0.024,0.000,0.000,0.000,0.000
0.513,2.500,-0.023,0.000,0.000,0.000,0.000
0.516,2.500,-0.023,0.000,0.000,0.000,0.000
0.519,2.500,-0.023,0.000,0.000,0.000,0.000
0.524,2.500,-0.022,0.000,0.000,0.000,0.000
0.527,2.500,-0.022,0.000,0.000,0.000,0.000
0.530,2.500,-0.022,0.000,0.000,0.000,0.000
0.535,2.500,-0.022,0.000,0.000,0.000,0.000
0.538,2.500,-0.021,0.000,0.000,0.000,0.000
0.541,2.500,-0.021,0.000,0.000,0.000,0.000
0.544,2.500,-0.021,0.000,0.000,0.000,0.000
0.549,2.500,-0.021,0.000,0.000,0.000,0.000
0.552,2.500,-0.020,0.000,0.000,0.000,0.000
0.555,2.500,-0.020,0.000,0.000,0.000,0.000
0.559,2.500,-0.020,0.000,0.000,0.000,0.000
0.562,2.500,-0.020,0.000,0.000,0.000,0.000
0.567,2.500,-0.019,0.000,0.000,0.000,0.000
0.570,2.500,-0.019,0.000,0.000,0.000,0.000
0.573,2.500,-0.019,0.000,0.000,0.000,0.000
0.578,2.500,-0.018,0.000,0.000,0.000,0.000
0.581,2.500,-0.018,0.000,0.000,0.000,0.000
0.584,2.500,-0.018,0.000,0.000,0.000,0.000
0.587,2.500,-0.018,0.000,0.000,0.000,0.000
0.592,2.500,-0.017,0.000,0.000,0.000,0.000
0.594,2.500,-0.017,0.000,0.000,0.000,0.000
0.599,2.500,-0.017,0.000,0.000,0.000,0.000
0.602,2.500,-0.016,0.000,0.000,0.000,0.000
0.605,2.500,-0.016,0.000,0.000,0.000,0.000
0.608,2.500,-0.016,0.000,0.000,0.000,0.000
0.613,2.500,-0.016,0.000,0.000,0.000,0.000
0.616,2.500,-0.015,0.000,0.000,0.000,0.000
0.619,2.500,-0.015,0.000,0.000,0.000,0.000
0.624,2.500,-0.015,0.000,0.000,0.000,0.000
0.627,2.500,-0.014,0.000,0.000,0.000,0.000
0.630,2.500,-0.014,0.000,0.000,0.000,0.000
0.635,2.500,-0.014,0.000,0.000,0.000,0.000
0.637,2.500,-0.014,0.000,0.000,0.000,0.000
0.640,2.500,-0.014,0.000,0.000,0.000,0.000
0.645,2.500,-0.013,0.000,0.000,0.000,0.000
0.648,2.500,-0.013,0.000,0.000,0.000,0.000
0.650,2.500,-0.013,0.000,0.000,0.000,0.000
0.656,2.500,-0.012,0.000,0.000,0.000,0.000
0.658,2.500,-0.012,0.000,0.000,0.000,0.000
0.662,2.500,-0.012,0.000,0.000,0.000,0.000
0.666,2.500,-0.012,0.000,0.000,0.000,0.000
0.669,2.500,-0.011,0.000,0.000,0.000,0.000
0.672,2.500,-0.011,0.000,0.000,0.000,0.000
0.675,2.500,-0.011,0.000,0.000,0.000,0.000
0.680,2.500,-0.011,0.000,0.000,0.000,0.000
0.683,2.500,-0.010,0.000,0.000,0.000,0.000
0.686,2.500,-0.010,0.000,0.000,0.000,0.000
0.690,2.500,-0.010,0.000,0.000,0.000,0.000
0.694,2.500,-0.010,0.000,0.000,0.000,0.000
0.696,2.500,-0.010,0.000,0.000,0.000,0.000
0.701,2.500,-0.009,0.000,0.000,0.000,0.000
0.704,2.500,-0.009,0.000,0.000,0.000,0.000
0.707,2.500,-0.009,0.000,0.000,0.000,0.000
0.712,2.500,-0.009,0.000,0.000,0.000,0.000
0.715,2.500,-0.008,0.000,0.000,0.000,0.000
0.719,2.500,-0.008,0.000,0.000,0.000,0.000
0.722,2.500,-0.008,0.000,0.000,0.000,0.000
0.727,2.500,-0.008,0.000,0.000,0.000,0.000
0.730,2.500,-0.008,0.000,0.000,0.000,0.000
0.735,2.500,-0.007,0.000,0.000,0.000,0.000
0.737,2.500,-0.007,0.000,0.000,0.000,0.000
0.740,2.500,-0.007,0.000,0.000,0.000,0.000
0.745,2.500,-0.007,0.000,0.000,0.000,0.000
0.748,2.500,-0.007,0.000,0.000,0.000,0.000
0.751,2.500,-0.006,0.000,0.000,0.000,0.000
0.756,2.500,-0.006,0.000,0.000,0.000,0.000
0.757,2.500,-0.006,0.000,0.000,0.000,0.000
0.761,2.500,-0.006,0.000,0.000,0.000,0.000
0.766,2.500,-0.006,0.000,0.000,0.000,0.000
0.769,2.500,-0.005,0.000,0.000,0.000,0.000
0.772,2.500,-0.005,0.000,0.000,0.000,0.000
0.775,2.500,-0.005,0.000,0.000,0.000,0.000
0.782,2.500,-0.005,0.000,0.000,0.000,0.000
0.785,2.500,-0.005,0.000,0.000,0.000,0.000
0.790,2.500,-0.004,0.000,0.000,0.000,0.000
0.792,2.500,-0.004,0.000,0.000,0.000,0.000
0.797,2.500,-0.004,0.000,0.000,0.000,0.000
0.800,2.500,-0.004,0.000,0.000,0.000,0.000
0.803,2.500,-0.004,0.000,0.000,0.000,0.000
0.806,2.500,-0.004,0.000,0.000,0.000,0.000
0.809,2.500,-0.004,0.000,0.000,0.000,0.000
0.814,2.500,-0.003,0.000,0.000,0.000,0.000
0.818,2.500,-0.003,0.000,0.000,0.000,0.000
0.821,2.500,-0.003,0.000,0.000,0.000,0.000
0.826,2.500,-0.003,0.000,0.000,0.000,0.000
0.827,2.500,-0.003,0.000,0.000,0.000,0.000
0.833,2.500,-0.003,0.000,0.000,0.000,0.000
0.836,2.500,-0.003,0.000,0.000,0.000,0.000
0.839,2.500,-0.002,0.000,0.000,0.000,0.000
0.842,2.500,-0.002,0.000,0.000,0.000,0.000
0.847,2.500,-0.002,0.000,0.000,0.000,0.000
0.850,2.500,-0.002,0.000,0.000,0.000,0.000
0.853,2.500,-0.002,0.000,0.000,0.000,0.000
0.858,2.500,-0.002,0.000,0.000,0.000,0.000
0.861,2.500,-0.002,0.000,0.000,0.000,0.000
0.864,2.500,-0.002,0.000,0.000,0.000,0.000
0.868,2.500,-0.002,0.000,0.000,0.000,0.000
0.871,2.500,-0.001,0.000,0.000,0.000,0.000
0.874,2.500,-0.001,0.000,0.000,0.000,0.000
0.879,2.500,-0.001,0.000,0.000,0.000,0.000
0.882,2.500,-0.001,0.000,0.000,0.000,0.000
0.885,2.500,-0.001,0.000,0.000,0.000,0.000
0.888,2.500,-0.001,0.000,0.000,0.000,0.000
0.893,2.500,-0.001,0.000,0.000,0.000,0.000
0.895,2.500,-0.001,0.000,0.000,0.000,0.000
0.898,2.500,-0.001,0.000,0.000,0.000,0.000
0.903,2.500,-0.001,0.000,0.000,0.000,0.000
0.906,2.500,-0.001,0.000,0.000,0.000,0.000
0.909,2.500,-0.001,0.000,0.000,0.000,0.000
0.914,2.500,0.000,0.000,0.000,0.000,0.000
0.917,2.500,0.000,0.000,0.000,0.000,0.000
0.920,2.500,0.000,0.000,0.000,0.000,0.000
0.925,2.500,0.000,0.000,0.000,0.000,0.000
0.928,2.500,0.000,0.000,0.000,0.000,0.000
0.931,2.500,0.000,0.000,0.000,0.000,0.000
0.936,2.500,0.000,0.000,0.000,0.000,0.000
0.938,2.500,0.000,0.000,0.000,0.000,0.000
0.941,2.500,0.000,0.000,0.000,0.000,0.000
0.946,2.500,0.000,0.000,0.000,0.000,0.000
0.949,2.500,0.000,0.000,0.000,0.000,0.000
0.952,2.500,0.000,0.000,0.000,0.000,0.000
0.957,2.500,0.000,0.000,0.000,0.000,0.000
0.959,2.500,0.000,0.000,0.000,0.000,0.000
0.964,2.500,0.000,0.000,0.000,0.000,0.000
0.966,2.500,0.000,0.000,0.000,0.000,0.000
0.971,2.500,0.001,0.000,0.000,0.000,0.000
0.974,2.500,0.001,0.000,0.000,0.000,0.000
0.976,2.500,0.001,0.000,0.000,0.000,0.000
0.981,2.500,0.001,0.000,0.000,0.000,0.000
0.984,2.500,0.001,0.000,0.000,0.000,0.000
0.987,2.500,0.001,0.000,0.000,0.000,0.000
0.992,2.500,0.001,0.000,0.000,0.000,0.000
0.995,2.500,0.001,0.000,0.000,0.000,0.000
0.998,2.500,0.001,0.000,0.000,0.000,0.000
1.003,2.500,0.001,0.000,0.000,0.000,0.000
1.006,2.500,0.001,0.000,0.000,0.000,0.000
1.009,2.500,0.001,0.000,0.000,0.000,0.000
1.014,2.500,0.001,0.000,0.000,0.000,0.000
1.017,2.500,0.001,0.000,0.000,0.000,0.000
1.020,2.500,0.001,0.000,0.000,0.000,0.000
1.023,2.500,0.001,0.000,0.000,0.000,0.000
1.028,2.500,0.001,0.000,0.000,0.000,0.000
1.031,2.500,0.001,0.000,0.000,0.000,0.000
1.034,2.500,0.001,0.000,0.000,0.000,0.000
1.038,2.500,0.001,0.000,0.000,0.000,0.000
1.041,2.500,0.001,0.000,0.000,0.000,0.000
1.044,2.500,0.001,0.000,0.000,0.000,0.000
1.049,2.500,0.001,0.000,0.000,0.000,0.000
1.051,2.500,0.001,0.000,0.000,0.000,0.000
1.055,2.500,0.001,0.000,0.000,0.000,0.000
1.060,2.500,0.001,0.000,0.000,0.000,0.000
1.062,2.500,0.001,0.000,0.000,0.000,0.000
1.067,2.500,0.001,0.000,0.000,0.000,0.000
1.069,2.500,0.001,0.000,0.000,0.000,0.000
1.072,2.500,0.001,0.000,0.000,0.000,0.000
1.078,2.500,0.001,0.000,0.000,0.000,0.000
1.080,2.500,0.001,0.000,0.000,0.000,0.000
1.083,2.500,0.001,0.000,0.000,0.000,0.000
1.088,2.500,0.001,0.000,0.000,0.000,0.000
1.091,2.500,0.001,0.000,0.000,0.000,0.000
1.095,2.500,0.001,0.000,0.000,0.000,0.000
1.099,2.500,0.001,0.000,0.000,0.000,0.000
1.102,2.500,0.001,0.000,0.000,0.000,0.000
1.105,2.500,0.001,0.000,0.000,0.000,0.000
1.110,2.500,0.001,0.000,0.000,0.000,0.000
1.117,2.500,0.001,0.000,0.000,0.000,0.000
1.120,2.500,0.001,0.000,0.000,0.000,0.000
1.123,2.500,0.001,0.000,0.000,0.000,0.000
1.126,2.500,0.001,0.000,0.000,0.000,0.000
1.131,2.500,0.001,0.000,0.000,0.000,0.000
1.134,2.500,0.001,0.000,0.000,0.000,0.000
1.137,2.500,0.001,0.000,0.000,0.000,0.000
1.140,2.500,0.001,0.000,0.000,0.000,0.000
1.143,2.500,0.001,0.000,0.000,0.000,0.000
1.147,2.500,0.001,0.000,0.000,0.000,0.000
1.151,2.500,0.001,0.000,0.000,0.000,0.000
1.154,2.500,0.001,0.000,0.000,0.000,0.000
1.159,2.500,0.001,0.000,0.000,0.000,0.000
1.161,2.500,0.001,0.000,0.000,0.000,0.000
1.164,2.500,0.001,0.000,0.000,0.000,0.000
1.169,2.500,0.001,0.000,0.000,0.000,0.000
1.172,2.500,0.001,0.000,0.000,0.000,0.000
1.175,2.500,0.001,0.000,0.000,0.000,0.000
1.178,2.500,0.001,0.000,0.000,0.000,0.000
1.183,2.500,0.001,0.000,0.000,0.000,0.000
1.186,2.500,0.001,0.000,0.000,0.000,0.000
1.189,2.500,0.001,0.000,0.000,0.000,0.000
1.194,2.500,0.001,0.000,0.000,0.000,0.000
1.197,2.500,0.001,0.000,0.000,0.000,0.000
1.200,2.500,0.001,0.000,0.000,0.000,0.000
1.203,2.500,0.001,0.000,0.000,0.000,0.000
1.208,2.500,0.001,0.000,0.000,0.000,0.000
1.210,2.500,0.001,0.000,0.000,0.000,0.000
1.215,2.500,0.001,0.000,0.000,0.000,0.000
1.218,2.500,0.001,0.000,0.000,0.000,0.000
1.221,2.500,0.001,0.000,0.000,0.000,0.000
1.226,2.500,0.001,0.000,0.000,0.000,0.000
1.228,2.500,0.001,0.000,0.000,0.000,0.000
1.233,2.500,0.001,0.000,0.000,0.000,0.000
1.236,2.500,0.001,0.000,0.000,0.000,0.000
1.239,2.500,0.001,0.000,0.000,0.000,0.000
1.242,2.500,0.001,0.000,0.000,0.000,0.000
1.247,2.500,0.001,0.000,0.000,0.000,0.000
1.250,2.500,0.001,0.000,0.000,0.000,0.000
1.253,2.500,0.001,0.000,0.000,0.000,0.000
1.256,2.500,0.001,0.000,0.000,0.000,0.000
1.261,2.500,0.001,0.000,0.000,0.000,0.000
1.264,2.500,0.001,0.000,0.000,0.000,0.000
1.267,2.500,0.001,0.000,0.000,0.000,0.000
1.270,2.500,0.001,0.000,0.000,0.000,0.000
1.275,2.500,0.001,0.000,0.000,0.000,0.000
1.277,2.500,0.000,0.000,0.000,0.000,0.000
1.282,2.500,0.000,0.000,0.000,0.000,0.000
1.285,2.500,0.000,0.000,0.000,0.000,0.000
1.288,2.500,0.000,0.000,0.000,0.000,0.000
1.293,2.500,0.000,0.000,0.000,0.000,0.000
1.295,2.500,0.000,0.000,0.000,0.000,0.000
1.300,2.500,0.000,0.000,0.000,0.000,0.000
1.303,2.500,0.000,0.000,0.000,0.000,0.000
1.306,2.500,0.000,0.000,0.000,0.000,0.000
1.309,2.500,0.000,0.000,0.000,0.000,0.000
1.314,2.500,0.000,0.000,0.000,0.000,0.000
1.317,2.500,0.000,0.000,0.000,0.000,0.000
1.320,2.500,0.000,0.000,0.000,0.000,0.000
1.323,2.500,0.000,0.000,0.000,0.000,0.000
1.328,2.500,0.000,0.000,0.000,0.000,0.000
1.331,2.500,0.000,0.000,0.000,0.000,0.000
1.334,2.500,0.000,0.000,0.000,0.000,0.000
1.339,2.500,0.000,0.000,0.000,0.000,0.000
1.342,2.500,0.000,0.000,0.000,0.000,0.000
1.345,2.500,0.000,0.000,0.000,0.000,0.000
1.350,2.500,0.000,0.000,0.000,0.000,0.000
1.353,2.500,0.000,0.000,0.000,0.000,0.000
1.356,2.500,0.000,0.000,0.000,0.000,0.000
1.361,2.500,0.000,0.000,0.000,0.000,0.000
1.364,2.500,0.000,0.000,0.000,0.000,0.000
1.367,2.500,0.000,0.000,0.000,0.000,0.000
1.372,2.500,0.000,0.000,0.000,0.000,0.000
1.373,2.500,0.000,0.000,0.000,0.000,0.000
1.378,2.500,0.000,0.000,0.000,0.000,0.000
1.383,2.500,0.000,0.000,0.000,0.000,0.000
1.385,2.500,0.000,0.000,0.000,0.000,0.000
1.388,2.500,0.000,0.000,0.000,0.000,0.000
1.393,2.500,0.000,0.000,0.000,0.000,0.000
1.395,2.500,0.000,0.000,0.000,0.000,0.000
1.400,2.500,0.000,0.000,0.000,0.000,0.000
1.402,2.500,0.000,0.000,0.000,0.000,0.000
1.407,2.500,0.000,0.000,0.000,0.000,0.000
1.410,2.500,0.000,0.000,0.000,0.000,0.000
1.413,2.500,0.000,0.000,0.000,0.000,0.000
1.418,2.500,0.000,0.000,0.000,0.000,0.000
1.420,2.500,0.000,0.000,0.000,0.000,0.000
1.424,2.500,0.000,0.000,0.000,0.000,0.000
1.427,2.500,0.000,0.000,0.000,0.000,0.000
1.432,2.500,0.000,0.000,0.000,0.000,0.000
1.435,2.500,0.000,0.000,0.000,0.000,0.000
1.437,2.500,0.000,0.000,0.000,0.000,0.000
1.441,2.500,0.000,0.000,0.000,0.000,0.000
1.444,2.500,0.000,0.000,0.000,0.000,0.000
1.449,2.500,0.000,0.000,0.000,0.000,0.000
1.451,2.500,0.000,0.000,0.000,0.000,0.000
1.455,2.500,0.000,0.000,0.000,0.000,0.000
1.460,2.500,0.000,0.000,0.000,0.000,0.000
1.462,2.500,0.000,0.000,0.000,0.000,0.000
1.465,2.500,0.000,0.000,0.000,0.000,0.000
1.470,2.500,0.000,0.000,0.000,0.000,0.000
1.473,2.500,0.000,0.000,0.000,0.000,0.000
1.476,2.500,0.000,0.000,0.000,0.000,0.000
1.479,2.500,0.000,0.000,0.000,0.000,0.000
1.484,2.500,-0.001,0.000,0.000,0.000,0.000
1.487,2.500,-0.001,0.000,0.000,0.000,0.000
1.490,2.500,-0.001,0.000,0.000,0.000,0.000
1.495,2.500,-0.001,0.000,0.000,0.000,0.000
1.498,2.500,-0.001,0.000,0.000,0.000,0.000
1.501,2.500,-0.001,0.000,0.000,0.000,0.000
1.506,2.500,-0.001,0.000,0.000,0.000,0.000
1.507,2.500,-0.001,0.000,0.000,0.000,0.000
1.512,2.500,-0.001,0.000,0.000,0.000,0.000
1.517,2.500,-0.001,0.000,0.000,0.000,0.000
1.519,2.500,-0.001,0.000,0.000,0.000,0.000
1.522,2.500,-0.001,0.000,0.000,0.000,0.000
1.527,2.500,-0.001,0.000,0.000,0.000,0.000
1.530,2.500,-0.001,0.000,0.000,0.000,0.000
1.533,2.500,-0.001,0.000,0.000,0.000,0.000
1.536,2.500,-0.001,0.000,0.000,0.000,0.000
1.541,2.500,-0.001,0.000,0.000,0.000,0.000
1.543,2.500,-0.001,0.000,0.000,0.000,0.000
1.548,2.500,-0.001,0.000,0.000,0.000,0.000
1.551,2.500,-0.001,0.000,0.000,0.000,0.000
1.554,2.500,-0.001,0.000,0.000,0.000,0.000
1.557,2.500,-0.001,0.000,0.000,0.000,0.000
1.562,2.500,-0.001,0.000,0.000,0.000,0.000
1.565,2.500,-0.001,0.000,0.000,0.000,0.000
1.568,2.500,-0.001,0.000,0.000,0.000,0.000
1.573,2.500,-0.001,0.000,0.000,0.000,0.000
1.575,2.500,-0.001,0.000,0.000,0.000,0.000
1.578,2.500,-0.001,0.000,0.000,0.000,0.000
1.582,2.500,-0.001,0.000,0.000,0.000,0.000
1.587,2.500,-0.001,0.000,0.000,0.000,0.000
1.590,2.500,-0.001,0.000,0.000,0.000,0.000
1.595,2.500,-0.001,0.000,0.000,0.000,0.000
1.600,2.500,-0.001,0.000,0.000,0.000,0.000
1.603,2.500,-0.001,0.000,0.000,0.000,0.000
1.608,2.500,-0.001,0.000,0.000,0.000,0.000
1.611,2.500,-0.001,0.000,0.000,0.000,0.000
1.616,2.500,-0.001,0.000,0.000,0.000,0.000
1.620,2.500,-0.001,0.000,0.000,0.000,0.000
1.624,2.500,-0.001,0.000,0.000,0.000,0.000
1.629,2.500,-0.001,0.000,0.000,0.000,0.000
1.632,2.500,-0.001,0.000,0.000,0.000,0.000
1.635,2.500,-0.001,0.000,0.000,0.000,0.000
1.639,2.500,-0.001,0.000,0.000,0.000,0.000
1.641,2.500,-0.001,0.000,0.000,0.000,0.000
1.647,2.500,-0.001,0.000,0.000,0.000,0.000
1.649,2.500,-0.001,0.000,0.000,0.000,0.000
1.652,2.500,-0.001,0.000,0.000,0.000,0.000
1.656,2.500,-0.001,0.000,0.000,0.000,0.000
1.660,2.500,-0.001,0.000,0.000,0.000,0.000
1.663,2.500,-0.001,0.000,0.000,0.000,0.000
1.666,2.500,-0.001,0.000,0.000,0.000,0.000
1.671,2.500,-0.001,0.000,0.000,0.000,0.000
1.675,2.500,-0.001,0.000,0.000,0.000,0.000
1.678,2.500,-0.001,0.000,0.000,0.000,0.000
1.680,2.500,-0.001,0.000,0.000,0.000,0.000
1.686,2.500,-0.001,0.000,0.000,0.000,0.000
1.688,2.500,-0.001,0.000,0.000,0.000,0.000
1.690,2.500,-0.001,0.000,0.000,0.000,0.000
1.695,2.500,-0.001,0.000,0.000,0.000,0.000
1.698,2.500,-0.001,0.000,0.000,0.000,0.000
1.701,2.500,-0.001,0.000,0.000,0.000,0.000
1.706,2.500,-0.001,0.000,0.000,0.000,0.000
1.709,2.500,-0.001,0.000,0.000,0.000,0.000
1.712,2.500,-0.001,0.000,0.000,0.000,0.000
1.717,2.500,-0.001,0.000,0.000,0.000,0.000
1.720,2.500,-0.001,0.000,0.000,0.000,0.000
1.723,2.500,-0.001,0.000,0.000,0.000,0.000
1.726,2.500,-0.001,0.000,0.000,0.000,0.000
1.732,2.500,-0.001,0.000,0.000,0.000,0.000
1.734,2.500,-0.001,0.000,0.000,0.000,0.000
1.737,2.500,-0.001,0.000,0.000,0.000,0.000
1.742,2.500,-0.001,0.000,0.000,0.000,0.000
1.745,2.500,-0.001,0.000,0.000,0.000,0.000
1.748,2.500,-0.001,0.000,0.000,0.906,40.785
1.751,2.500,-0.001,0.000,0.000,0.906,40.785
1.756,2.500,-0.001,0.000,0.000,0.906,40.785
1.759,2.500,-0.001,0.000,0.000,0.906,40.785
1.762,2.500,-0.001,0.000,0.000,0.906,40.785
1.767,2.500,-0.001,0.000,0.000,0.906,40.785
1.770,2.500,-0.001,0.000,0.000,0.906,40.785
1.773,2.500,-0.001,0.000,0.000,0.906,40.785
1.778,2.500,-0.001,0.000,0.000,0.906,40.785
1.781,2.500,-0.001,0.000,0.000,0.906,40.785
1.784,2.500,-0.001,0.000,0.000,0.906,40.785
1.789,2.500,-0.001,0.000,0.000,0.906,40.785
1.792,2.500,-0.001,0.000,0.000,0.906,40.779
1.795,2.500,-0.001,0.000,0.000,0.906,40.770
1.800,2.500,-0.001,0.000,0.000,0.904,40.677
1.803,2.500,-0.001,0.000,0.000,0.900,40.482
1.806,2.500,-0.001,0.000,0.000,0.896,40.304
1.809,2.500,-0.001,0.000,0.000,0.894,40.236
1.814,2.500,-0.001,0.000,0.000,0.892,40.132
1.817,2.500,-0.001,0.000,0.000,0.890,40.056
1.820,2.500,-0.001,0.000,0.000,0.886,39.850
