time,x,y,z,angle,steerValue,wheelAngle
4.448,2.500,0.100,0.000,0.000,0.000,0.000
4.448,2.500,0.100,0.000,0.000,0.000,0.000
4.468,2.500,0.098,0.000,0.000,0.000,-0.012
4.482,2.500,0.095,0.000,0.000,0.000,-0.012
4.501,2.500,0.087,0.000,0.000,0.000,-0.012
4.524,2.500,0.073,0.000,0.000,0.000,-0.012
4.535,2.500,0.065,0.000,0.000,0.000,-0.012
4.546,2.500,0.056,0.000,0.000,0.000,-0.012
4.557,2.500,0.048,0.000,0.000,0.000,-0.012
4.569,2.500,0.041,0.000,0.000,0.000,-0.012
4.580,2.500,0.033,0.000,0.000,0.000,-0.012
4.591,2.500,0.027,0.000,0.000,0.000,-0.012
4.602,2.500,0.021,0.000,0.000,0.000,-0.012
4.613,2.500,0.015,0.000,0.000,0.000,-0.012
4.624,2.500,0.010,0.000,0.000,0.000,-0.012
4.635,2.500,0.005,0.000,0.000,0.000,-0.012
4.647,2.500,0.001,0.000,0.000,0.000,-0.012
4.658,2.500,-0.003,0.000,0.000,0.000,-0.012
4.669,2.500,-0.007,0.000,0.000,0.000,-0.012
4.680,2.500,-0.010,0.000,0.000,0.000,-0.012
4.691,2.500,-0.013,0.000,0.000,0.000,-0.012
4.702,2.500,-0.016,0.000,0.000,0.000,-0.012
4.714,2.500,-0.018,0.000,0.000,0.000,-0.012
4.725,2.500,-0.020,0.000,0.000,0.000,-0.012
4.736,2.500,-0.022,0.000,0.000,0.000,-0.012
4.747,2.500,-0.023,0.000,0.000,0.000,-0.012
4.758,2.500,-0.025,0.000,0.000,0.000,-0.012
4.769,2.500,-0.026,0.000,0.000,0.000,-0.012
4.781,2.500,-0.027,0.000,0.000,0.000,-0.012
4.792,2.500,-0.027,0.000,0.000,0.000,-0.012
4.803,2.500,-0.028,0.000,0.000,0.000,-0.012
4.814,2.500,-0.028,0.000,0.000,0.000,-0.012
4.825,2.500,-0.028,0.000,0.000,0.000,-0.012
4.836,2.500,-0.028,0.000,0.000,0.000,-0.012
4.848,2.500,-0.028,0.000,0.000,0.000,-0.012
4.859,2.500,-0.028,0.000,0.000,0.000,-0.012
4.870,2.500,-0.028,0.000,0.000,0.000,-0.010
4.881,2.500,-0.027,0.000,0.000,0.000,-0.005
4.892,2.500,-0.027,0.000,0.000,0.000,0.001
4.903,2.500,-0.026,0.000,0.000,0.000,0.003
4.915,2.500,-0.026,0.000,0.000,0.000,0.012
4.926,2.500,-0.025,0.000,0.000,0.001,0.023
4.939,2.500,-0.024,0.000,0.000,0.001,0.032
4.950,2.500,-0.023,0.000,0.000,0.001,0.042
4.961,2.500,-0.023,0.000,0.000,0.001,0.053
4.973,2.500,-0.022,0.000,0.000,0.001,0.062
4.984,2.500,-0.021,0.000,0.000,0.002,0.073
4.995,2.500,-0.020,0.000,0.000,0.002,0.083
5.006,2.500,-0.019,0.000,0.000,0.002,0.088
5.017,2.500,-0.018,0.000,0.000,0.002,0.105
5.029,2.500,-0.017,0.000,0.000,0.003,0.114
5.040,2.500,-0.017,0.000,0.000,0.003,0.120
5.051,2.500,-0.016,0.000,0.000,0.003,0.129
5.062,2.500,-0.015,0.000,0.000,0.003,0.140
5.073,2.500,-0.014,0.000,0.000,0.003,0.149
5.084,2.500,-0.013,0.000,0.000,0.003,0.155
5.096,2.500,-0.012,0.000,0.000,0.004,0.168
5.107,2.500,-0.012,0.000,0.000,0.004,0.177
5.118,2.500,-0.011,0.000,0.000,0.004,0.192
5.129,2.500,-0.010,0.000,0.000,0.005,0.203
5.140,2.500,-0.009,0.000,0.000,0.005,0.218
5.151,2.500,-0.009,0.000,0.000,0.005,0.242
5.163,2.500,-0.008,0.000,0.000,0.006,0.257
5.174,2.500,-0.007,0.000,0.000,0.006,0.275
5.185,2.500,-0.007,0.000,0.000,0.007,0.316
5.196,2.500,-0.006,0.000,0.000,0.008,0.366
5.207,2.500,-0.005,0.000,0.000,0.010,0.437
5.218,2.500,-0.005,0.000,0.000,0.012,0.524
5.230,2.500,-0.004,0.000,0.000,0.014,0.616
5.241,2.500,-0.004,0.000,0.000,0.016,0.741
5.252,2.500,-0.003,0.000,0.000,0.019,0.863
5.263,2.500,-0.003,0.000,0.000,0.023,1.026
5.274,2.500,-0.003,0.000,0.000,0.027,1.202
5.286,2.500,-0.002,0.000,0.000,0.030,1.341
5.297,2.500,-0.002,0.000,0.000,0.035,1.560
5.308,2.500,-0.002,0.000,0.000,0.039,1.736
5.319,2.500,-0.001,0.000,0.000,0.043,1.938
5.330,2.500,-0.001,0.000,0.000,0.047,2.101
5.341,2.500,-0.001,0.000,0.000,0.051,2.298
5.352,2.500,0.000,0.000,0.000,0.055,2.487
5.364,2.500,0.000,0.000,0.000,0.059,2.635
5.375,2.500,0.000,0.000,0.000,0.062,2.810
5.386,2.500,0.000,0.000,0.000,0.065,2.932
5.397,2.500,0.000,0.000,0.000,0.068,3.054
5.408,2.500,0.000,0.000,0.000,0.070,3.164
5.419,2.500,0.001,0.000,0.000,0.072,3.225
5.431,2.500,0.001,0.000,0.000,0.073,3.273
5.442,2.500,0.001,0.000,0.000,0.073,3.279
5.453,2.500,0.001,0.000,0.000,0.073,3.275
5.464,2.500,0.001,0.000,0.000,0.072,3.249
5.475,2.500,0.001,0.000,0.000,0.071,3.184
5.487,2.500,0.001,0.000,0.000,0.068,3.077
5.498,2.500,0.001,0.000,0.000,0.065,2.947
5.509,2.500,0.001,0.000,0.000,0.062,2.769
5.520,2.500,0.001,0.000,0.000,0.057,2.563
5.531,2.500,0.001,0.000,0.000,0.051,2.291
5.542,2.500,0.001,0.000,0.000,0.044,1.972
5.554,2.500,0.001,0.000,0.000,0.037,1.682
5.565,2.500,0.001,0.000,0.000,0.029,1.312
5.576,2.500,0.001,0.000,0.000,0.021,0.963
5.587,2.500,0.001,0.000,0.000,0.012,0.553
5.598,2.500,0.001,0.000,0.000,0.002,0.105
5.610,2.500,0.001,0.000,0.000,-0.005,-0.238
5.621,2.500,0.001,0.000,0.000,-0.014,-0.631
5.632,2.500,0.001,0.000,0.000,-0.024,-1.069
5.643,2.500,0.001,0.000,0.000,-0.032,-1.445
5.654,2.500,0.001,0.000,0.000,-0.039,-1.746
5.665,2.500,0.001,0.000,0.000,-0.048,-2.172
5.676,2.500,0.001,0.000,0.000,-0.057,-2.546
5.688,2.500,0.001,0.000,0.000,-0.063,-2.825
5.699,2.500,0.001,0.000,0.000,-0.069,-3.125
5.710,2.500,0.000,0.000,0.000,-0.075,-3.375
5.721,2.500,0.000,0.000,0.000,-0.081,-3.631
5.732,2.500,0.000,0.000,0.000,-0.085,-3.835
5.743,2.500,0.000,0.000,0.000,-0.089,-3.989
5.755,2.500,0.000,0.000,0.000,-0.091,-4.111
5.766,2.500,0.000,0.000,0.000,-0.092,-4.148
5.777,2.500,0.000,0.000,0.000,-0.092,-4.158
5.788,2.500,0.000,0.000,0.000,-0.092,-4.135
5.800,2.500,0.000,0.000,0.000,-0.090,-4.041
5.811,2.500,0.000,0.000,0.000,-0.086,-3.891
5.822,2.500,0.000,0.000,0.000,-0.083,-3.724
5.833,2.500,0.000,0.000,0.000,-0.077,-3.466
5.844,2.500,0.000,0.000,0.000,-0.071,-3.195
5.855,2.500,0.000,0.000,0.000,-0.064,-2.897
5.866,2.500,0.000,0.000,0.000,-0.057,-2.546
5.877,2.500,0.000,0.000,0.000,-0.050,-2.250
5.889,2.500,0.000,0.000,0.000,-0.040,-1.781
5.900,2.500,0.000,0.000,0.000,-0.032,-1.449
5.911,2.500,0.000,0.000,0.000,-0.022,-0.997
5.922,2.500,-0.001,0.000,0.000,-0.014,-0.631
5.934,2.500,-0.001,0.000,0.000,-0.005,-0.246
5.944,2.500,-0.001,0.000,0.000,0.002,0.083
5.956,2.500,-0.001,0.000,0.000,0.007,0.320
5.967,2.500,-0.001,0.000,0.000,0.012,0.561
5.978,2.500,-0.001,0.000,0.000,0.016,0.741
5.989,2.500,-0.001,0.000,0.000,0.021,0.928
6.000,2.500,-0.001,0.000,0.000,0.024,1.073
6.011,2.500,-0.001,0.000,0.000,0.025,1.124
6.023,2.500,-0.001,0.000,0.000,0.026,1.163
6.034,2.500,-0.001,0.000,0.000,0.026,1.163
6.045,2.500,-0.001,0.000,0.000,0.025,1.136
6.056,2.500,-0.001,0.000,0.000,0.024,1.084
6.067,2.500,-0.001,0.000,0.000,0.022,0.995
6.079,2.500,-0.001,0.000,0.000,0.020,0.883
6.090,2.500,-0.001,0.000,0.000,0.017,0.767
6.101,2.500,-0.001,0.000,0.000,0.014,0.639
6.112,2.500,-0.001,0.000,0.000,0.011,0.501
6.123,2.500,-0.001,0.000,0.000,0.008,0.344
6.134,2.500,-0.001,0.000,0.000,0.005,0.205
6.146,2.500,-0.001,0.000,0.000,0.002,0.112
6.157,2.500,-0.001,0.000,0.000,0.000,0.016
6.168,2.500,-0.001,0.000,0.000,-0.001,-0.055
6.179,2.500,-0.001,0.000,0.000,-0.003,-0.133
6.190,2.500,-0.001,0.000,0.000,-0.004,-0.196
6.201,2.500,-0.001,0.000,0.000,-0.005,-0.240
6.213,2.500,-0.001,0.000,0.000,-0.006,-0.268
6.224,2.500,-0.001,0.000,0.000,-0.007,-0.296
6.235,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.246,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.257,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.268,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.280,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.291,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.302,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.313,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.324,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.335,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.347,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.358,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.369,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.380,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.391,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.402,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.414,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.425,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.436,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.447,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.458,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.470,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.481,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.492,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.503,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.514,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.525,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.537,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.548,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.559,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.570,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.581,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.592,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.604,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.615,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.626,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.637,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.648,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.659,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.671,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.682,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.693,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.704,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.715,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.726,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.738,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.749,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.760,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.771,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.782,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.793,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.805,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.816,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.827,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.838,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.849,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.860,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.872,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.883,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.894,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.905,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.916,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.927,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.939,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.950,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.961,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.972,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.984,2.500,-0.001,0.000,0.000,-0.007,-0.309
6.994,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.006,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.017,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.028,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.039,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.051,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.062,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.073,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.084,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.095,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.106,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.117,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.129,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.140,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.151,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.162,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.173,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.184,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.196,2.500,-0.001,0.000,0.000,-0.007,-0.309
7.207,2.500,-0.001,0.000,0.000,-0.007,-0.305
7.218,2.500,-0.001,0.000,0.000,-0.007,-0.305
7.229,2.500,-0.001,0.000,0.000,-0.007,-0.303
7.240,2.500,-0.001,0.000,0.000,-0.007,-0.296
7.251,2.500,-0.001,0.000,0.000,-0.006,-0.281
7.263,2.500,-0.001,0.000,0.000,-0.006,-0.266
7.274,2.500,-0.001,0.000,0.000,-0.006,-0.251
7.285,2.500,-0.001,0.000,0.000,-0.005,-0.236
7.296,2.500,-0.001,0.000,0.000,-0.005,-0.223
7.307,2.500,-0.001,0.000,0.000,-0.005,-0.207
7.318,2.500,-0.001,0.000,0.000,-0.004,-0.192
7.330,2.500,-0.001,0.000,0.000,-0.004,-0.179
7.341,2.500,-0.001,0.000,0.000,-0.004,-0.162
7.352,2.500,-0.001,0.000,0.000,-0.003,-0.151
7.363,2.500,-0.001,0.000,0.000,-0.003,-0.136
7.374,2.500,-0.001,0.000,0.000,-0.003,-0.123
7.385,2.500,-0.001,0.000,0.000,-0.003,-0.114
7.397,2.500,-0.001,0.000,0.000,-0.002,-0.107
7.408,2.500,-0.001,0.000,0.000,-0.002,-0.101
7.419,2.500,-0.001,0.000,0.000,-0.002,-0.099
7.430,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.441,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.452,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.464,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.475,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.486,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.497,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.508,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.520,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.531,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.542,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.553,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.564,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.575,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.587,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.598,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.609,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.620,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.631,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.642,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.654,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.665,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.676,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.687,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.698,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.709,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.721,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.732,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.743,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.754,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.765,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.776,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.788,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.799,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.810,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.821,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.832,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.843,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.855,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.866,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.877,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.888,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.899,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.910,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.922,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.933,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.944,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.955,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.967,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.977,2.500,-0.001,0.000,0.000,-0.002,-0.097
7.989,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.000,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.011,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.022,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.033,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.044,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.056,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.067,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.078,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.089,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.100,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.111,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.123,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.134,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.145,2.500,-0.001,0.000,0.000,-0.002,-0.097
8.156,2.500,-0.001,0.000,0.000,-0.002,-0.099
8.167,2.500,-0.001,0.000,0.000,-0.002,-0.105
8.178,2.500,-0.001,0.000,0.000,-0.002,-0.108
8.190,2.500,-0.001,0.000,0.000,-0.003,-0.114
8.201,2.500,-0.001,0.000,0.000,-0.003,-0.120
8.212,2.500,-0.001,0.000,0.000,-0.003,-0.123
8.223,2.500,-0.001,0.000,0.000,-0.003,-0.129
8.234,2.500,-0.001,0.000,0.000,-0.003,-0.134
8.246,2.500,-0.001,0.000,0.000,-0.003,-0.134
8.257,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.268,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.279,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.290,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.301,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.313,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.324,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.335,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.346,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.357,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.368,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.380,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.391,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.402,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.413,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.424,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.435,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.447,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.458,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.469,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.480,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.491,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.503,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.514,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.525,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.536,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.547,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.558,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.569,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.581,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.592,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.603,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.614,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.625,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.636,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.648,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.659,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.670,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.681,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.692,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.704,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.715,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.726,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.737,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.748,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.759,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.771,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.782,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.793,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.804,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.815,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.826,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.838,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.849,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.860,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.871,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.882,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.893,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.905,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.916,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.927,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.938,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.949,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.960,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.972,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.983,2.500,-0.001,0.000,0.000,-0.003,-0.140
8.994,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.005,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.016,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.027,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.039,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.050,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.061,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.072,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.083,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.094,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.106,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.117,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.128,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.139,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.150,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.161,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.173,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.184,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.195,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.206,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.217,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.228,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.240,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.251,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.262,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.273,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.284,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.295,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.307,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.318,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.329,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.340,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.351,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.362,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.374,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.385,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.396,2.500,-0.001,0.000,0.000,-0.003,-0.140
9.407,2.500,-0.001,0.000,0.000,-0.003,-0.134
9.418,2.500,-0.001,0.000,0.000,-0.003,-0.129
9.430,2.500,-0.001,0.000,0.000,-0.003,-0.127
9.441,2.500,-0.001,0.000,0.000,-0.003,-0.121
9.452,2.500,-0.001,0.000,0.000,-0.003,-0.120
9.463,2.500,-0.001,0.000,0.000,-0.003,-0.116
9.474,2.500,-0.001,0.000,0.000,-0.003,-0.116
9.485,2.500,-0.001,0.000,0.000,-0.003,-0.116
9.497,2.500,-0.001,0.000,0.000,-0.003,-0.116
9.508,2.500,-0.001,0.000,0.000,-0.003,-0.116
9.519,2.500,-0.001,0.000,0.000,-0.003,-0.114
9.530,2.500,-0.001,0.000,0.000,-0.003,-0.114
9.541,2.500,-0.001,0.000,0.000,-0.003,-0.114
9.552,2.500,-0.001,0.000,0.000,-0.003,-0.114
9.564,2.500,-0.001,0.000,0.000,-0.002,-0.112
9.575,2.500,-0.001,0.000,0.000,-0.002,-0.112
9.586,2.500,-0.001,0.000,0.000,-0.002,-0.112
