time,x,y,z,angle,steerValue,wheelAngle
0.678,2.500,-0.011,0.000,0.000,0.000,0.000
0.681,2.500,-0.011,0.000,0.000,0.000,0.000
0.686,2.500,-0.010,0.000,0.000,0.000,0.000
0.688,2.500,-0.010,0.000,0.000,0.000,0.000
0.690,2.500,-0.010,0.000,0.000,0.000,0.000
0.695,2.500,-0.010,0.000,0.000,0.000,0.000
0.698,2.500,-0.009,0.000,0.000,0.000,0.000
0.701,2.500,-0.009,0.000,0.000,0.000,0.000
0.704,2.500,-0.009,0.000,0.000,0.000,0.000
0.709,2.500,-0.009,0.000,0.000,0.000,0.000
0.712,2.500,-0.009,0.000,0.000,0.000,0.000
0.715,2.500,-0.008,0.000,0.000,0.000,0.000
0.720,2.500,-0.008,0.000,0.000,0.000,0.000
0.723,2.500,-0.008,0.000,0.000,0.000,0.000
0.726,2.500,-0.008,0.000,0.000,0.000,0.000
0.731,2.500,-0.007,0.000,0.000,0.000,0.000
0.733,2.500,-0.007,0.000,0.000,0.000,0.000
0.736,2.500,-0.007,0.000,0.000,0.000,0.000
0.739,2.500,-0.007,0.000,0.000,0.000,0.000
0.744,2.500,-0.007,0.000,0.000,0.000,0.000
0.747,2.500,-0.007,0.000,0.000,0.000,0.000
0.750,2.500,-0.006,0.000,0.000,0.000,0.000
0.755,2.500,-0.006,0.000,0.000,0.000,0.000
0.758,2.500,-0.006,0.000,0.000,0.000,0.000
0.761,2.500,-0.006,0.000,0.000,0.000,0.000
0.766,2.500,-0.006,0.000,0.000,0.000,0.000
0.768,2.500,-0.005,0.000,0.000,0.000,0.000
0.771,2.500,-0.005,0.000,0.000,0.000,0.000
0.776,2.500,-0.005,0.000,0.000,0.000,0.000
0.780,2.500,-0.005,0.000,0.000,0.000,0.000
0.782,2.500,-0.005,0.000,0.000,0.000,0.000
0.787,2.500,-0.005,0.000,0.000,0.000,0.000
0.789,2.500,-0.004,0.000,0.000,0.000,0.000
0.792,2.500,-0.004,0.000,0.000,0.000,0.000
0.797,2.500,-0.004,0.000,0.000,0.000,0.000
0.800,2.500,-0.004,0.000,0.000,0.000,0.000
0.803,2.500,-0.004,0.000,0.000,0.000,0.000
0.806,2.500,-0.004,0.000,0.000,0.000,0.000
0.811,2.500,-0.004,0.000,0.000,0.000,0.000
0.814,2.500,-0.003,0.000,0.000,0.000,0.000
0.817,2.500,-0.003,0.000,0.000,0.000,0.000
0.822,2.500,-0.003,0.000,0.000,0.000,0.000
0.824,2.500,-0.003,0.000,0.000,0.000,0.000
0.827,2.500,-0.003,0.000,0.000,0.000,0.000
0.832,2.500,-0.003,0.000,0.000,0.000,0.000
0.835,2.500,-0.003,0.000,0.000,0.000,0.000
0.838,2.500,-0.003,0.000,0.000,0.000,0.000
0.843,2.500,-0.002,0.000,0.000,0.000,0.000
0.846,2.500,-0.002,0.000,0.000,0.000,0.000
0.849,2.500,-0.002,0.000,0.000,0.000,0.000
0.852,2.500,-0.002,0.000,0.000,0.000,0.000
0.856,2.500,-0.002,0.000,0.000,0.000,0.000
0.859,2.500,-0.002,0.000,0.000,0.000,0.000
0.862,2.500,-0.002,0.000,0.000,0.000,0.000
0.867,2.500,-0.002,0.000,0.000,0.000,0.000
0.870,2.500,-0.001,0.000,0.000,0.000,0.000
0.873,2.500,-0.001,0.000,0.000,0.000,0.000
0.878,2.500,-0.001,0.000,0.000,0.000,0.000
0.881,2.500,-0.001,0.000,0.000,0.000,0.000
0.884,2.500,-0.001,0.000,0.000,0.000,0.000
0.889,2.500,-0.001,0.000,0.000,0.000,0.000
0.891,2.500,-0.001,0.000,0.000,0.000,0.000
0.896,2.500,-0.001,0.000,0.000,0.000,0.000
0.899,2.500,-0.001,0.000,0.000,0.000,0.000
0.902,2.500,-0.001,0.000,0.000,0.000,0.000
0.905,2.500,-0.001,0.000,0.000,0.000,0.000
0.910,2.500,0.000,0.000,0.000,0.000,0.000
0.913,2.500,0.000,0.000,0.000,0.000,0.000
0.916,2.500,0.000,0.000,0.000,0.000,0.000
0.919,2.500,0.000,0.000,0.000,0.000,0.000
0.923,2.500,0.000,0.000,0.000,0.000,0.000
0.926,2.500,0.000,0.000,0.000,0.000,0.000
0.929,2.500,0.000,0.000,0.000,0.000,0.000
0.935,2.500,0.000,0.000,0.000,0.000,0.000
0.937,2.500,0.000,0.000,0.000,0.000,0.000
0.940,2.500,0.000,0.000,0.000,0.000,0.000
0.945,2.500,0.000,0.000,0.000,0.000,0.000
0.948,2.500,0.000,0.000,0.000,0.000,0.000
0.951,2.500,0.000,0.000,0.000,0.000,0.000
0.956,2.500,0.000,0.000,0.000,0.000,0.000
0.959,2.500,0.000,0.000,0.000,0.000,0.000
0.962,2.500,0.000,0.000,0.000,0.000,0.000
0.965,2.500,0.000,0.000,0.000,0.000,0.000
0.968,2.500,0.000,0.000,0.000,0.000,0.000
0.971,2.500,0.001,0.000,0.000,0.000,0.000
0.976,2.500,0.001,0.000,0.000,0.000,0.000
0.979,2.500,0.001,0.000,0.000,0.000,0.000
0.982,2.500,0.001,0.000,0.000,0.000,0.000
0.987,2.500,0.001,0.000,0.000,0.000,0.000
0.990,2.500,0.001,0.000,0.000,0.000,0.000
0.993,2.500,0.001,0.000,0.000,0.000,0.000
0.996,2.500,0.001,0.000,0.000,0.000,0.000
1.001,2.500,0.001,0.000,0.000,0.000,0.000
1.004,2.500,0.001,0.000,0.000,0.000,0.000
1.007,2.500,0.001,0.000,0.000,0.000,0.000
1.012,2.500,0.001,0.000,0.000,0.000,0.000
1.015,2.500,0.001,0.000,0.000,0.000,0.000
1.018,2.500,0.001,0.000,0.000,0.000,0.000
1.023,2.500,0.001,0.000,0.000,0.000,0.000
1.026,2.500,0.001,0.000,0.000,0.000,0.000
1.029,2.500,0.001,0.000,0.000,0.000,0.000
1.034,2.500,0.001,0.000,0.000,0.000,0.000
1.037,2.500,0.001,0.000,0.000,0.000,0.000
1.039,2.500,0.001,0.000,0.000,0.000,0.000
1.044,2.500,0.001,0.000,0.000,0.000,0.000
1.047,2.500,0.001,0.000,0.000,0.000,0.000
1.050,2.500,0.001,0.000,0.000,0.000,0.000
1.055,2.500,0.001,0.000,0.000,0.000,0.000
1.058,2.500,0.001,0.000,0.000,0.000,0.000
1.061,2.500,0.001,0.000,0.000,0.000,0.000
1.066,2.500,0.001,0.000,0.000,0.000,0.000
1.069,2.500,0.001,0.000,0.000,0.000,0.000
1.072,2.500,0.001,0.000,0.000,0.000,0.000
1.077,2.500,0.001,0.000,0.000,0.000,0.000
1.080,2.500,0.001,0.000,0.000,0.000,0.000
1.083,2.500,0.001,0.000,0.000,0.000,0.000
1.086,2.500,0.001,0.000,0.000,0.000,0.000
1.091,2.500,0.001,0.000,0.000,0.000,0.000
1.094,2.500,0.001,0.000,0.000,0.000,0.000
1.097,2.500,0.001,0.000,0.000,0.000,0.000
1.102,2.500,0.001,0.000,0.000,0.000,0.000
1.105,2.500,0.001,0.000,0.000,0.000,0.000
1.108,2.500,0.001,0.000,0.000,0.000,0.000
1.113,2.500,0.001,0.000,0.000,0.000,0.000
1.115,2.500,0.001,0.000,0.000,0.000,0.000
1.118,2.500,0.001,0.000,0.000,0.000,0.000
1.123,2.500,0.001,0.000,0.000,0.000,0.000
1.126,2.500,0.001,0.000,0.000,0.000,0.000
1.129,2.500,0.001,0.000,0.000,0.000,0.000
1.134,2.500,0.001,0.000,0.000,0.000,0.000
1.137,2.500,0.001,0.000,0.000,0.000,0.000
1.140,2.500,0.001,0.000,0.000,0.000,0.000
1.145,2.500,0.001,0.000,0.000,0.000,0.000
1.148,2.500,0.001,0.000,0.000,0.000,0.000
1.151,2.500,0.001,0.000,0.000,0.000,0.000
1.154,2.500,0.001,0.000,0.000,0.000,0.000
1.156,2.500,0.001,0.000,0.000,0.000,0.000
1.163,2.500,0.001,0.000,0.000,0.000,0.000
1.165,2.500,0.001,0.000,0.000,0.000,0.000
1.168,2.500,0.001,0.000,0.000,0.000,0.000
1.170,2.500,0.001,0.000,0.000,0.000,0.000
1.174,2.500,0.001,0.000,0.000,0.000,0.000
1.179,2.500,0.001,0.000,0.000,0.000,0.000
1.181,2.500,0.001,0.000,0.000,0.000,0.000
1.184,2.500,0.001,0.000,0.000,0.000,0.000
1.190,2.500,0.001,0.000,0.000,0.000,0.000
1.192,2.500,0.001,0.000,0.000,0.000,0.000
1.197,2.500,0.001,0.000,0.000,0.000,0.000
1.199,2.500,0.001,0.000,0.000,0.000,0.000
1.202,2.500,0.001,0.000,0.000,0.000,0.000
1.205,2.500,0.001,0.000,0.000,0.000,0.000
1.209,2.500,0.001,0.000,0.000,0.000,0.000
1.213,2.500,0.001,0.000,0.000,0.000,0.000
1.217,2.500,0.001,0.000,0.000,0.000,0.000
1.219,2.500,0.001,0.000,0.000,0.000,0.000
1.225,2.500,0.001,0.000,0.000,0.000,0.000
1.227,2.500,0.001,0.000,0.000,0.000,0.000
1.230,2.500,0.001,0.000,0.000,0.000,0.000
1.233,2.500,0.001,0.000,0.000,0.000,0.000
1.236,2.500,0.001,0.000,0.000,0.000,0.000
1.242,2.500,0.001,0.000,0.000,0.000,0.000
1.244,2.500,0.001,0.000,0.000,0.000,0.000
1.247,2.500,0.001,0.000,0.000,0.000,0.000
1.252,2.500,0.001,0.000,0.000,0.000,0.000
1.255,2.500,0.001,0.000,0.000,0.000,0.000
1.259,2.500,0.001,0.000,0.000,0.000,0.000
1.261,2.500,0.001,0.000,0.000,0.000,0.000
1.266,2.500,0.001,0.000,0.000,0.000,0.000
1.269,2.500,0.001,0.000,0.000,0.000,0.000
1.272,2.500,0.001,0.000,0.000,0.000,0.000
1.275,2.500,0.001,0.000,0.000,0.000,0.000
1.280,2.500,0.000,0.000,0.000,0.000,0.000
1.283,2.500,0.000,0.000,0.000,0.000,0.000
1.286,2.500,0.000,0.000,0.000,0.000,0.000
1.292,2.500,0.000,0.000,0.000,0.000,0.000
1.294,2.500,0.000,0.000,0.000,0.000,0.000
1.298,2.500,0.000,0.000,0.000,0.000,0.000
1.300,2.500,0.000,0.000,0.000,0.000,0.000
1.306,2.500,0.000,0.000,0.000,0.000,0.000
1.309,2.500,0.000,0.000,0.000,0.000,0.000
1.314,2.500,0.000,0.000,0.000,0.000,0.000
1.317,2.500,0.000,0.000,0.000,0.000,0.000
1.320,2.500,0.000,0.000,0.000,0.000,0.000
1.325,2.500,0.000,0.000,0.000,0.000,0.000
1.330,2.500,0.000,0.000,0.000,0.000,0.000
1.335,2.500,0.000,0.000,0.000,0.000,0.000
1.338,2.500,0.000,0.000,0.000,0.000,0.000
1.342,2.500,0.000,0.000,0.000,0.000,0.000
1.346,2.500,0.000,0.000,0.000,0.000,0.000
1.351,2.500,0.000,0.000,0.000,0.000,0.000
1.354,2.500,0.000,0.000,0.000,0.000,0.000
1.357,2.500,0.000,0.000,0.000,0.000,0.000
1.362,2.500,0.000,0.000,0.000,0.000,0.000
1.365,2.500,0.000,0.000,0.000,0.000,0.000
1.368,2.500,0.000,0.000,0.000,0.000,0.000
1.372,2.500,0.000,0.000,0.000,0.000,0.000
1.375,2.500,0.000,0.000,0.000,0.000,0.000
1.380,2.500,0.000,0.000,0.000,0.000,0.000
1.383,2.500,0.000,0.000,0.000,0.000,0.000
1.386,2.500,0.000,0.000,0.000,0.000,0.000
1.389,2.500,0.000,0.000,0.000,0.000,0.000
1.394,2.500,0.000,0.000,0.000,0.000,0.000
1.397,2.500,0.000,0.000,0.000,0.000,0.000
1.400,2.500,0.000,0.000,0.000,0.000,0.000
1.404,2.500,0.000,0.000,0.000,0.000,0.000
1.407,2.500,0.000,0.000,0.000,0.000,0.000
1.412,2.500,0.000,0.000,0.000,0.000,0.000
1.415,2.500,0.000,0.000,0.000,0.000,0.000
1.418,2.500,0.000,0.000,0.000,0.000,0.000
1.421,2.500,0.000,0.000,0.000,0.000,0.000
1.426,2.500,0.000,0.000,0.000,0.000,0.000
1.429,2.500,0.000,0.000,0.000,0.000,0.000
1.432,2.500,0.000,0.000,0.000,0.000,0.000
1.437,2.500,0.000,0.000,0.000,0.000,0.000
1.439,2.500,0.000,0.000,0.000,0.000,0.000
1.442,2.500,0.000,0.000,0.000,0.000,0.000
1.447,2.500,0.000,0.000,0.000,0.000,0.000
1.450,2.500,0.000,0.000,0.000,0.000,0.000
1.453,2.500,0.000,0.000,0.000,0.000,0.000
1.458,2.500,0.000,0.000,0.000,0.000,0.000
1.461,2.500,0.000,0.000,0.000,0.000,0.000
1.464,2.500,0.000,0.000,0.000,0.000,0.000
1.467,2.500,0.000,0.000,0.000,0.000,0.000
1.471,2.500,0.000,0.000,0.000,0.000,0.000
1.474,2.500,0.000,0.000,0.000,0.000,0.000
1.479,2.500,0.000,0.000,0.000,0.000,0.000
1.482,2.500,-0.001,0.000,0.000,0.000,0.000
1.485,2.500,-0.001,0.000,0.000,0.000,0.000
1.488,2.500,-0.001,0.000,0.000,0.000,0.000
1.493,2.500,-0.001,0.000,0.000,0.000,0.000
1.496,2.500,-0.001,0.000,0.000,0.000,0.000
1.499,2.500,-0.001,0.000,0.000,0.000,0.000
1.504,2.500,-0.001,0.000,0.000,0.000,0.000
1.506,2.500,-0.001,0.000,0.000,0.000,0.000
1.509,2.500,-0.001,0.000,0.000,0.000,0.000
1.514,2.500,-0.001,0.000,0.000,0.000,0.000
1.517,2.500,-0.001,0.000,0.000,0.000,0.000
1.520,2.500,-0.001,0.000,0.000,0.000,0.000
1.525,2.500,-0.001,0.000,0.000,0.000,0.000
1.528,2.500,-0.001,0.000,0.000,0.000,0.000
1.531,2.500,-0.001,0.000,0.000,0.000,0.000
1.536,2.500,-0.001,0.000,0.000,0.000,0.000
1.539,2.500,-0.001,0.000,0.000,0.000,0.000
1.542,2.500,-0.001,0.000,0.000,0.000,0.000
1.547,2.500,-0.001,0.000,0.000,0.000,0.000
1.550,2.500,-0.001,0.000,0.000,0.000,0.000
1.552,2.500,-0.001,0.000,0.000,0.000,0.000
1.558,2.500,-0.001,0.000,0.000,0.000,0.000
1.560,2.500,-0.001,0.000,0.000,0.000,0.000
1.564,2.500,-0.001,0.000,0.000,0.000,0.000
1.569,2.500,-0.001,0.000,0.000,0.000,0.000
1.571,2.500,-0.001,0.000,0.000,0.000,0.000
1.575,2.500,-0.001,0.000,0.000,0.000,0.000
1.579,2.500,-0.001,0.000,0.000,0.000,0.000
1.582,2.500,-0.001,0.000,0.000,0.000,0.000
1.585,2.500,-0.001,0.000,0.000,0.000,0.000
1.588,2.500,-0.001,0.000,0.000,0.000,0.000
1.591,2.500,-0.001,0.000,0.000,0.000,0.000
1.596,2.500,-0.001,0.000,0.000,0.000,0.000
1.599,2.500,-0.001,0.000,0.000,0.000,0.000
1.604,2.500,-0.001,0.000,0.000,0.000,0.000
1.606,2.500,-0.001,0.000,0.000,0.000,0.000
1.609,2.500,-0.001,0.000,0.000,0.000,0.000
1.614,2.500,-0.001,0.000,0.000,0.000,0.000
1.617,2.500,-0.001,0.000,0.000,0.000,0.000
1.620,2.500,-0.001,0.000,0.000,0.000,0.000
1.625,2.500,-0.001,0.000,0.000,0.000,0.000
1.628,2.500,-0.001,0.000,0.000,0.000,0.000
1.631,2.500,-0.001,0.000,0.000,0.000,0.000
1.636,2.500,-0.001,0.000,0.000,0.000,0.000
1.638,2.500,-0.001,0.000,0.000,0.000,0.000
1.641,2.500,-0.001,0.000,0.000,0.000,0.000
1.645,2.500,-0.001,0.000,0.000,0.000,0.000
1.650,2.500,-0.001,0.000,0.000,0.000,0.000
1.652,2.500,-0.001,0.000,0.000,0.000,0.000
1.655,2.500,-0.001,0.000,0.000,0.000,0.000
1.660,2.500,-0.001,0.000,0.000,0.000,0.000
1.663,2.500,-0.001,0.000,0.000,0.000,0.000
1.666,2.500,-0.001,0.000,0.000,0.000,0.000
1.669,2.500,-0.001,0.000,0.000,0.000,0.000
1.673,2.500,-0.001,0.000,0.000,0.000,0.000
1.676,2.500,-0.001,0.000,0.000,0.000,0.000
1.681,2.500,-0.001,0.000,0.000,0.000,0.000
1.684,2.500,-0.001,0.000,0.000,0.000,0.000
1.687,2.500,-0.001,0.000,0.000,0.000,0.000
1.692,2.500,-0.001,0.000,0.000,0.000,0.000
1.695,2.500,-0.001,0.000,0.000,0.000,0.000
1.698,2.500,-0.001,0.000,0.000,0.000,0.000
1.701,2.500,-0.001,0.000,0.000,0.000,0.000
1.704,2.500,-0.001,0.000,0.000,0.000,0.000
1.709,2.500,-0.001,0.000,0.000,0.000,0.000
1.712,2.500,-0.001,0.000,0.000,0.000,0.000
1.714,2.500,-0.001,0.000,0.000,0.000,0.000
1.718,2.500,-0.001,0.000,0.000,0.000,0.000
1.723,2.500,-0.001,0.000,0.000,0.000,0.000
1.726,2.500,-0.001,0.000,0.000,0.000,0.000
1.729,2.500,-0.001,0.000,0.000,0.000,0.000
1.732,2.500,-0.001,0.000,0.000,0.000,0.000
1.737,2.500,-0.001,0.000,0.000,0.000,0.000
1.739,2.500,-0.001,0.000,0.000,0.000,0.000
1.743,2.500,-0.001,0.000,0.000,0.000,0.000
1.748,2.500,-0.001,0.000,0.000,0.000,0.000
1.750,2.500,-0.001,0.000,0.000,0.000,0.000
1.753,2.500,-0.001,0.000,0.000,0.000,0.000
1.756,2.500,-0.001,0.000,0.000,0.000,0.000
1.761,2.500,-0.001,0.000,0.000,0.000,0.000
1.765,2.500,-0.001,0.000,0.000,0.000,0.000
1.768,2.500,-0.001,0.000,0.000,0.000,0.000
1.773,2.500,-0.001,0.000,0.000,0.000,0.000
1.774,2.500,-0.001,0.000,0.000,0.000,0.000
1.779,2.500,-0.001,0.000,0.000,0.000,0.000
1.782,2.500,-0.001,0.000,0.000,0.000,0.000
